alarm_id,device_id,start_timestamp,end_timestamp
15,7,1750,1782
10,6,1775,1795
2,7,1781,1782
5,7,1781,1782
18,27,1791,1855
19,0,1795,1811
21,13,1797,1828
2,27,1818,1824
2,27,1829,1834
1,27,1831,1855
14,8,1835,1890
9,8,1883,1890
8,8,1888,1890
15,10,1981,2020
1,1,1987,2066
19,16,2003,2020
15,28,2021,2035
2,26,2092,2159
9,26,2124,2125
2,3,2132,2209
3,16,2134,2161
9,26,2137,2138
20,22,2148,2150
9,3,2160,2205
16,2,2204,2255
12,29,2214,2226
7,25,2216,2223
0,21,2219,2228
5,29,2221,2247
13,5,2222,2239
12,30,2223,2238
3,2,2236,2248
11,13,2258,2287
8,8,2303,2304
14,3,2310,2321
8,31,2347,2354
7,0,2390,2423
21,10,2391,2402
14,6,2393,2422
9,6,2395,2422
18,1,2396,2410
3,1,2401,2408
9,1,2407,2408
8,6,2416,2418
21,16,2474,2589
10,16,2476,2483
17,25,2506,2533
18,25,2532,2533
13,16,2559,2581
5,8,2569,2610
8,16,2582,2589
10,16,2586,2589
5,0,2590,2606
0,11,2614,2680
8,11,2619,2626
8,11,2636,2637
20,11,2638,2658
7,1,2638,2752
3,11,2640,2658
14,3,2644,2689
15,11,2646,2652
14,26,2652,2670
8,11,2658,2659
3,3,2684,2689
6,26,2693,2730
19,30,2757,2808
9,30,2771,2808
20,29,2783,2821
6,0,2789,2807
20,1,2793,2811
3,1,2808,2811
7,31,2865,2914
1,2,2892,2916
18,11,2903,2942
13,19,2906,2915
7,11,2920,2933
10,32,2926,2945
7,16,2930,2931
15,32,2931,2945
6,20,2981,3007
0,5,3000,3004
4,32,3012,3051
12,32,3028,3048
20,32,3035,3044
13,19,3210,3239
6,0,3242,3431
13,24,3254,3284
21,31,3257,3282
11,0,3258,3286
10,31,3261,3273
14,0,3265,3286
20,0,3279,3289
14,22,3298,3342
13,13,3305,3346
8,1,3308,3316
7,14,3321,3391
13,11,3331,3380
13,6,3338,3367
20,0,3340,3354
3,22,3340,3342
19,0,3349,3382
6,9,3383,3384
7,8,3459,3471
14,31,3477,3522
9,31,3504,3522
19,2,3548,3569
15,6,3581,3610
4,30,3584,3587
18,25,3594,3630
2,25,3610,3630
1,25,3613,3630
3,25,3618,3622
10,25,3628,3630
8,21,3637,3696
7,21,3667,3696
0,1,3695,3743
13,21,3695,3696
8,1,3699,3700
15,15,3699,3760
7,1,3706,3732
8,1,3710,3718
13,21,3714,3744
11,10,3736,3742
8,1,3740,3743
9,10,3741,3742
4,22,3747,3754
20,22,3750,3754
18,12,3780,3804
14,20,3785,3866
8,20,3791,3794
3,20,3825,3840
9,20,3849,3866
14,19,3851,3852
11,19,3851,3879
12,29,3853,3868
5,20,3861,3866
5,26,3873,3926
12,10,3945,3974
14,10,3993,4003
19,10,3998,4003
6,3,4002,4037
9,10,4002,4003
9,10,4002,4003
12,12,4011,4101
4,27,4021,4045
12,27,4022,4032
7,1,4029,4112
19,3,4033,4037
2,1,4060,4109
17,17,4068,4076
14,19,4136,4159
17,9,4169,4189
10,8,4178,4185
6,2,4270,4329
4,11,4379,4396
15,11,4386,4393
15,11,4393,4396
14,28,4457,4484
3,28,4461,4478
14,3,4463,4465
9,28,4472,4474
18,24,4477,4515
2,24,4504,4515
9,24,4513,4515
4,25,4559,4601
8,9,4582,4588
15,25,4584,4601
18,23,4585,4601
2,23,4593,4601
8,16,4629,4652
2,23,4654,4658
17,4,4733,4751
8,1,4744,4760
13,1,4744,4760
7,11,4745,4750
9,28,4837,4869
10,28,4868,4937
5,9,4896,4900
15,28,4912,4921
12,4,5067,5088
11,25,5080,5092
20,31,5218,5219
0,9,5252,5299
20,9,5257,5284
3,9,5269,5284
7,20,5275,5353
4,9,5284,5302
8,9,5285,5299
7,9,5292,5299
2,20,5316,5320
10,7,5370,5389
21,7,5370,5417
3,1,5373,5378
15,7,5384,5389
13,7,5397,5412
18,17,5410,5469
2,17,5426,5457
18,27,5440,5443
11,27,5441,5443
6,6,5458,5465
2,17,5459,5469
11,17,5465,5469
7,17,5466,5469
6,13,5473,5477
19,13,5476,5477
1,27,5489,5500
20,27,5492,5500
10,17,5553,5604
11,29,5559,5579
17,16,5571,5594
2,17,5587,5604
15,19,5589,5594
20,18,5651,5690
15,18,5653,5690
1,0,5674,5676
15,0,5778,5829
13,31,5831,5855
4,1,5840,5914
12,1,5892,5902
18,12,5930,5935
1,12,5934,5934
8,8,6000,6022
2,15,6006,6017
7,8,6011,6015
1,16,6022,6035
6,32,6039,6045
15,17,6053,6059
1,14,6073,6074
1,29,6077,6110
7,29,6078,6110
20,29,6081,6089
2,29,6093,6110
15,21,6094,6116
6,3,6117,6137
17,11,6161,6167
5,28,6165,6256
21,31,6174,6186
13,31,6176,6186
19,17,6251,6275
21,8,6358,6369
4,24,6368,6387
20,27,6383,6415
20,30,6451,6496
15,6,6469,6469
15,9,6482,6516
13,0,6499,6506
11,14,6529,6530
13,31,6547,6579
10,22,6553,6557
18,28,6589,6604
17,15,6623,6633
10,31,6632,6701
8,9,6656,6682
2,8,6680,6688
6,27,6713,6720
7,28,6729,6784
11,17,6730,6753
20,15,6730,6733
12,1,6740,6769
21,17,6880,6919
13,17,6918,6919
14,10,6991,7016
2,4,7037,7057
13,32,7066,7067
13,27,7082,7093
9,17,7099,7116
5,17,7101,7108
12,18,7125,7135
7,8,7396,7410
18,26,7423,7425
21,8,7426,7433
0,16,7453,7472
6,20,7454,7523
8,16,7464,7472
7,16,7468,7472
15,11,7494,7502
11,14,7532,7644
14,14,7533,7591
9,14,7534,7537
9,14,7559,7573
15,1,7580,7626
1,14,7598,7608
12,24,7602,7618
14,14,7615,7619
6,20,7732,7736
1,31,7756,7776
10,31,7767,7776
16,2,7769,7776
6,17,7851,7852
17,20,7886,7943
12,16,7888,7900
11,4,7890,7927
18,20,7891,7894
12,15,7893,7921
5,15,7909,7921
18,20,7910,7913
11,18,7923,7932
18,20,7934,7943
7,20,7936,7943
5,9,7981,7999
21,21,8053,8085
21,12,8126,8216
10,12,8129,8144
13,12,8134,8137
4,17,8165,8180
10,12,8169,8178
15,12,8172,8178
8,12,8204,8216
4,0,8219,8235
15,0,8227,8235
6,15,8234,8240
21,22,8242,8253
8,22,8249,8253
14,5,8288,8318
5,19,8309,8312
15,2,8489,8489
18,30,8505,8534
2,30,8515,8534
17,22,8546,8546
10,15,8552,8555
15,15,8553,8555
3,4,8573,8650
18,12,8575,8576
3,25,8588,8599
8,16,8629,8641
18,20,8636,8640
14,22,8811,8819
5,8,8865,8928
21,30,8893,8894
6,6,8919,8936
17,10,8923,8935
19,6,8924,8936
8,22,8930,8963
13,22,8935,8942
16,14,8938,9080
7,22,8947,8963
3,14,8951,8987
15,14,8967,9066
21,16,8990,8998
3,14,9000,9003
4,31,9005,9013
18,17,9041,9130
2,17,9042,9048
20,22,9043,9047
18,25,9048,9060
11,25,9053,9060
7,25,9055,9060
7,17,9074,9109
3,17,9080,9118
16,22,9100,9134
1,17,9100,9105
17,12,9114,9152
8,12,9118,9146
21,12,9118,9146
14,18,9120,9121
1,17,9124,9130
2,17,9125,9130
20,17,9127,9129
7,17,9129,9130
13,3,9143,9169
18,10,9189,9315
7,10,9196,9268
9,10,9197,9223
2,10,9197,9235
3,10,9199,9250
2,10,9204,9244
9,10,9218,9238
15,19,9227,9233
11,10,9234,9315
5,26,9236,9247
6,2,9260,9352
2,10,9260,9311
3,10,9267,9281
9,10,9277,9279
4,16,9277,9279
1,10,9285,9315
3,20,9287,9316
9,10,9290,9315
10,10,9297,9315
20,10,9301,9315
13,29,9308,9347
2,10,9312,9315
19,2,9331,9352
11,2,9344,9352
2,9,9344,9413
9,2,9348,9352
9,9,9373,9405
15,7,9461,9474
10,28,9472,9479
20,2,9528,9545
21,8,9559,9563
4,19,9559,9559
9,22,9606,9630
12,19,9634,9651
4,25,9703,9705
2,3,9811,9821
16,8,9867,9874
2,20,9878,9884
11,2,9885,9901
10,25,9921,9949
12,0,9924,9951
5,0,9925,9946
20,24,9965,10014
17,1,9970,10058
13,25,9995,9997
20,25,9999,10032
15,25,10011,10030
18,1,10025,10127
3,13,10047,10073
1,1,10051,10075
2,1,10056,10069
1,1,10078,10111
7,1,10089,10089
12,24,10100,10240
3,1,10113,10127
1,1,10119,10127
17,2,10165,10171
18,2,10170,10171
5,24,10181,10192
5,24,10232,10240
14,30,10267,10316
20,23,10271,10282
8,30,10272,10273
15,23,10275,10282
10,10,10281,10290
8,30,10291,10310
9,30,10293,10316
17,26,10337,10346
12,21,10340,10388
13,19,10391,10428
13,30,10432,10436
14,16,10436,10443
21,31,10468,10494
8,31,10472,10492
10,14,10536,10568
5,14,10541,10545
3,29,10556,10578
16,3,10664,10673
6,5,10737,10758
2,27,10772,10799
11,7,10802,10810
10,29,10809,10820
5,29,10809,10820
5,19,10915,10945
20,25,10924,10935
11,20,10932,10940
11,6,10990,11011
4,5,10998,11021
15,5,11004,11021
20,5,11005,11021
14,22,11070,11133
3,22,11073,11123
10,0,11077,11139
19,22,11091,11102
8,22,11108,11127
13,22,11120,11127
15,6,11217,11261
0,7,11265,11317
15,11,11286,11365
7,7,11299,11308
4,9,11307,11310
20,7,11308,11317
20,31,11317,11345
7,7,11359,11370
17,2,11426,11445
10,25,11439,11508
13,4,11478,11488
13,7,11497,11506
20,5,11520,11570
1,9,11530,11549
10,9,11532,11544
3,13,11551,11605
11,13,11557,11559
7,24,11562,11583
15,5,11568,11570
8,32,11589,11602
20,19,11680,11682
10,22,11739,11834
11,0,11742,11784
5,22,11751,11759
9,0,11759,11768
5,22,11778,11839
3,27,11781,11822
4,14,11817,11828
6,18,11911,11924
3,6,11915,11916
18,17,11918,11934
7,17,11927,11927
1,17,11929,11934
7,28,11968,12013
15,22,11968,12035
11,12,11969,11998
21,16,11986,12002
13,16,11987,11998
13,19,12014,12041
3,31,12018,12043
9,32,12073,12110
5,32,12081,12094
12,15,12083,12179
20,10,12109,12118
3,32,12118,12156
19,10,12148,12157
12,22,12223,12223
17,22,12272,12279
1,8,12277,12419
20,8,12298,12323
3,18,12336,12363
16,12,12356,12397
15,12,12359,12383
3,12,12383,12397
5,12,12386,12397
16,25,12389,12413
15,25,12409,12413
6,9,12451,12499
20,24,12466,12489
9,9,12471,12489
19,9,12482,12489
5,9,12482,12489
17,31,12542,12556
10,7,12543,12572
15,7,12551,12572
8,15,12592,12621
16,32,12621,12670
15,32,12634,12670
4,16,12665,12687
12,16,12666,12671
15,16,12668,12670
20,16,12668,12670
3,18,12668,12691
9,18,12673,12691
4,2,12721,12740
15,2,12727,12740
14,2,12737,12740
10,2,12739,12761
18,23,12798,12804
3,23,12800,12801
14,29,12858,12865
11,20,12880,12935
4,8,12888,12924
1,8,12905,12946
20,8,12905,12906
14,8,12913,12924
10,4,12935,12940
4,2,12936,12938
0,12,12976,12999
8,12,12994,12999
5,5,12995,13061
3,18,12997,13006
6,24,13001,13021
0,24,13001,13041
8,24,13008,13041
19,24,13009,13014
11,17,13049,13178
9,17,13061,13090
18,25,13076,13077
20,24,13079,13104
15,24,13084,13104
21,8,13098,13129
13,18,13129,13221
9,17,13130,13139
14,30,13139,13211
9,17,13146,13172
21,32,13155,13163
10,32,13159,13163
14,17,13161,13178
3,30,13164,13181
8,30,13186,13211
19,30,13206,13211
1,25,13244,13244
1,26,13245,13313
17,22,13282,13339
10,26,13292,13295
10,23,13303,13315
18,8,13308,13323
2,8,13309,13323
18,19,13423,13435
20,16,13425,13430
3,7,13428,13473
1,19,13433,13435
5,4,13445,13470
16,21,13453,13459
9,21,13501,13532
5,2,13563,13565
0,17,13581,13594
4,14,13602,13669
1,21,13606,13619
11,11,13647,13710
9,11,13652,13666
15,14,13656,13669
14,11,13660,13662
19,16,13694,13711
9,18,13760,13791
21,22,13762,13768
8,22,13766,13768
11,5,13772,13797
21,9,13827,13828
13,9,13827,13828
7,2,13883,13920
15,11,13908,13952
5,12,13921,13949
11,5,13936,13946
6,7,14075,14077
18,32,14098,14157
1,32,14101,14118
10,32,14104,14118
5,18,14106,14150
20,32,14107,14118
21,7,14136,14207
3,32,14137,14146
10,7,14137,14139
1,32,14142,14157
10,7,14144,14150
19,1,14145,14161
11,32,14156,14157
20,21,14170,14175
8,7,14187,14196
19,29,14200,14234
13,7,14204,14207
18,32,14211,14230
9,29,14214,14234
21,30,14217,14261
17,7,14218,14313
2,32,14228,14230
18,7,14272,14274
21,7,14273,14313
18,7,14289,14294
20,27,14294,14333
19,28,14299,14342
4,13,14402,14465
12,13,14418,14429
20,13,14419,14429
15,13,14426,14429
18,3,14426,14448
12,13,14452,14452
5,10,14543,14546
9,23,14628,14661
1,25,14632,14633
1,8,14645,14655
7,13,14703,14720
9,27,14718,14760
19,26,14738,14745
8,12,14767,14772
5,5,14786,14797
13,20,14866,14871
9,22,14914,14920
4,18,14915,14939
8,30,14947,14947
6,18,14966,14977
19,18,14972,14977
7,2,14990,15020
2,23,14996,15052
9,23,15001,15023
6,19,15044,15067
19,19,15048,15049
4,7,15064,15075
11,10,15097,15097
16,11,15111,15137
6,18,15162,15203
16,4,15167,15178
11,18,15187,15203
9,18,15189,15190
17,28,15190,15219
17,18,15329,15354
21,18,15333,15354
9,32,15343,15343
18,18,15351,15354
20,31,15417,15419
17,7,15436,15446
1,32,15513,15522
20,32,15519,15522
15,32,15521,15522
11,13,15592,15596
7,22,15608,15615
15,11,15651,15679
8,26,15652,15685
7,26,15661,15685
21,2,15662,15714
15,29,15686,15708
14,21,15697,15710
8,21,15706,15710
13,21,15732,15852
1,23,15748,15759
10,8,15772,15876
18,2,15777,15842
15,8,15785,15804
5,8,15785,15808
3,2,15788,15801
1,2,15788,15842
18,9,15794,15827
7,2,15794,15841
3,2,15802,15810
5,8,15809,15850
3,9,15816,15827
1,9,15822,15827
10,2,15839,15842
15,2,15840,15842
5,8,15852,15876
18,29,15864,15871
12,3,15869,15889
10,32,15877,15878
0,13,15877,15925
17,21,15896,15922
8,13,15913,15925
6,13,15920,15925
7,13,15924,15925
4,20,15966,16010
15,25,15979,15982
20,23,15992,16010
10,12,15996,16078
20,20,16001,16010
5,12,16035,16041
3,17,16040,16092
5,12,16073,16078
9,17,16074,16082
16,8,16172,16177
2,7,16190,16217
10,3,16195,16228
5,3,16197,16201
18,6,16216,16218
20,16,16286,16347
12,29,16312,16344
3,16,16331,16347
6,0,16336,16479
0,24,16345,16350
5,13,16363,16367
8,0,16389,16430
7,0,16405,16408
7,29,16431,16451
11,0,16432,16479
20,7,16478,16488
0,21,16521,16555
7,21,16522,16555
20,21,16532,16555
8,21,16533,16555
12,13,16573,16618
18,6,16594,16626
11,6,16599,16626
3,6,16602,16626
1,6,16625,16626
20,25,16711,16716
2,19,16807,16832
1,23,16807,16855
10,23,16814,16814
10,23,16831,16855
13,23,16890,16890
9,24,16932,16974
2,3,16950,16959
14,22,16955,16956
5,24,16959,16961
9,5,16969,17000
11,32,17068,17070
0,3,17133,17149
7,3,17134,17149
20,3,17144,17146
18,30,17185,17214
6,24,17186,17194
0,19,17225,17253
8,19,17246,17253
18,28,17249,17275
2,28,17261,17266
8,8,17272,17367
13,8,17273,17273
13,8,17303,17322
21,1,17312,17330
7,8,17326,17332
7,8,17335,17365
7,18,17388,17472
6,6,17392,17395
14,28,17399,17413
19,18,17399,17410
2,18,17429,17472
14,16,17433,17438
9,18,17447,17450
7,14,17450,17452
9,16,17460,17469
4,10,17490,17519
20,10,17503,17513
9,1,17511,17513
9,1,17572,17645
10,32,17578,17608
7,17,17589,17621
5,1,17613,17635
12,13,17616,17628
13,32,17629,17634
8,12,17657,17661
20,5,17680,17683
5,4,17684,17696
14,20,17709,17719
1,22,17731,17736
18,22,17809,17818
2,22,17810,17818
1,22,17813,17818
9,29,17947,17953
13,25,17964,17996
14,28,17974,17980
11,17,17976,17976
9,28,17978,17980
14,10,17989,18032
8,10,17996,18032
7,10,17997,18032
19,10,18017,18026
2,27,18022,18030
14,6,18143,18156
9,6,18152,18156
18,23,18160,18232
14,31,18170,18176
7,23,18176,18179
1,23,18187,18232
10,23,18205,18232
11,23,18206,18232
7,23,18212,18226
3,23,18216,18232
9,23,18225,18232
4,26,18228,18266
15,26,18253,18266
3,7,18269,18285
19,10,18329,18334
5,20,18351,18385
18,0,18417,18446
17,12,18418,18463
1,0,18435,18446
7,0,18442,18446
13,14,18447,18531
15,14,18468,18516
16,24,18471,18474
14,32,18482,18490
17,9,18488,18498
11,0,18551,18553
12,22,18566,18609
11,0,18598,18668
17,13,18606,18620
17,9,18628,18646
9,0,18634,18652
14,0,18635,18668
8,24,18641,18642
9,0,18674,18689
6,11,18726,18729
0,27,18748,18751
1,10,18752,18761
10,29,18844,18844
18,8,18926,19074
5,4,18926,18929
3,8,18936,18944
2,8,18942,18975
3,6,18960,18964
1,17,18964,18992
9,8,18969,18974
3,8,18985,19045
2,8,18990,19036
9,8,19014,19036
13,22,19016,19018
1,8,19030,19051
20,2,19030,19086
9,8,19034,19045
16,7,19051,19079
3,8,19061,19074
11,8,19063,19066
17,29,19073,19138
15,2,19077,19086
21,29,19107,19112
14,19,19118,19134
19,19,19126,19133
14,32,19144,19256
8,32,19165,19218
13,7,19176,19194
5,28,19177,19206
12,31,19178,19194
5,31,19190,19194
3,32,19209,19231
8,32,19224,19256
7,32,19231,19241
21,22,19373,19390
20,10,19412,19419
18,21,19458,19503
4,2,19459,19516
7,21,19462,19503
1,21,19465,19497
10,21,19470,19490
14,2,19500,19516
9,2,19506,19511
4,19,19527,19560
12,19,19537,19560
20,19,19546,19548
12,27,19705,19707
13,30,19713,19718
17,26,19718,19721
12,17,19756,19813
14,21,19822,19836
19,15,19910,19925
9,15,19913,19921
20,9,19914,20003
15,9,19965,20003
11,1,19970,20000
9,1,19975,19975
17,2,20082,20108
20,4,20105,20123
20,31,20157,20184
3,31,20170,20184
15,31,20175,20184
0,28,20266,20302
8,28,20274,20293
13,28,20277,20293
7,28,20282,20293
21,26,20296,20325
6,28,20301,20302
19,28,20301,20302
8,26,20315,20325
15,28,20325,20336
20,25,20344,20364
10,29,20404,20408
17,7,20448,20454
7,14,20488,20521
16,6,20488,20492
5,12,20499,20521
8,28,20517,20590
14,29,20527,20530
20,25,20574,20577
11,14,20655,20680
17,27,20677,20690
18,27,20679,20688
3,27,20687,20688
5,17,20733,20800
21,27,20774,20840
8,27,20783,20795
18,29,20785,20904
3,29,20786,20797
7,29,20787,20824
3,29,20797,20816
1,29,20803,20895
10,27,20803,20809
2,29,20806,20845
5,29,20808,20811
9,29,20808,20811
13,27,20820,20838
10,29,20832,20858
7,29,20836,20842
11,29,20843,20864
2,29,20874,20904
7,29,20874,20877
3,29,20880,20904
10,29,20890,20895
4,7,20929,20949
20,7,20939,20949
0,0,20965,20979
8,0,20968,20973
7,0,20968,20979
5,1,20969,20982
17,17,20974,21048
21,3,21011,21013
18,17,21020,21048
1,17,21021,21048
2,17,21027,21033
7,17,21044,21044
3,14,21049,21061
7,12,21078,21144
12,23,21126,21147
9,5,21138,21238
7,1,21140,21166
6,29,21155,21170
20,22,21218,21237
2,18,21229,21265
18,12,21231,21277
3,12,21254,21277
4,12,21340,21450
4,8,21363,21372
15,12,21363,21370
3,14,21367,21380
12,8,21370,21372
12,12,21374,21416
10,14,21380,21461
15,12,21384,21395
9,19,21410,21431
18,0,21468,21572
3,0,21479,21549
2,0,21501,21513
21,6,21536,21563
2,0,21542,21572
10,6,21554,21563
10,22,21589,21602
10,3,21677,21705
6,10,21683,21688
11,7,21735,21754
12,29,21779,21846
6,17,21800,21802
5,29,21811,21816
20,7,21874,21893
3,7,21887,21892
0,0,21891,21906
8,0,21902,21906
14,27,21921,21923
21,12,21935,21941
21,6,21954,21957
10,13,21992,22005
2,13,22002,22005
19,16,22007,22186
20,24,22009,22047
18,30,22034,22078
3,30,22037,22071
3,15,22075,22079
19,11,22082,22134
9,11,22094,22120
9,11,22120,22134
10,6,22169,22202
15,6,22169,22177
5,6,22170,22202
2,6,22192,22193
14,7,22237,22276
19,7,22244,22276
5,27,22265,22330
3,28,22280,22285
11,9,22398,22409
18,30,22403,22415
16,7,22423,22451
9,9,22433,22435
10,23,22440,22454
1,20,22441,22451
16,11,22603,22647
15,11,22604,22631
14,32,22612,22652
3,32,22616,22652
3,11,22637,22647
9,32,22646,22652
14,29,22655,22660
8,29,22659,22660
9,5,22677,22731
13,26,22695,22760
4,23,22748,22807
12,23,22761,22774
15,1,22787,22812
15,23,22795,22807
2,17,22795,22810
10,14,22814,22880
5,14,22826,22860
10,18,22829,22852
15,14,22850,22856
15,14,22867,22880
6,5,22941,22970
11,19,22994,23074
8,3,23000,23009
14,4,23044,23089
6,25,23050,23056
9,4,23057,23072
19,4,23058,23060
9,1,23066,23093
19,13,23081,23090
14,3,23108,23108
20,31,23109,23138
14,21,23176,23200
20,23,23194,23238
21,31,23198,23227
13,31,23203,23213
8,17,23216,23240
21,20,23216,23230
3,23,23222,23238
10,31,23225,23227
13,9,23291,23299
20,7,23294,23311
0,30,23300,23311
12,23,23316,23331
4,32,23354,23393
15,32,23367,23393
20,32,23384,23391
6,1,23491,23507
12,21,23517,23519
2,1,23550,23568
13,10,23708,23729
16,2,23718,23723
15,2,23721,23723
4,15,23729,23773
2,2,23745,23778
20,15,23762,23773
11,7,23777,23799
7,7,23780,23838
9,7,23795,23799
4,5,23832,23843
9,31,23939,24003
5,31,23942,23963
16,16,24052,24070
6,28,24071,24085
18,5,24078,24087
2,4,24101,24119
20,25,24182,24204
15,25,24185,24185
0,24,24198,24223
6,24,24201,24206
1,3,24202,24249
7,3,24220,24249
1,17,24244,24256
5,0,24342,24372
9,28,24354,24360
13,5,24369,24374
8,9,24376,24399
7,9,24377,24399
11,29,24447,24517
21,11,24454,24472
20,10,24496,24502
14,22,24530,24691
3,22,24533,24560
9,22,24543,24563
8,22,24543,24572
5,22,24548,24563
21,14,24572,24585
13,14,24574,24576
8,22,24588,24619
7,22,24592,24619
2,22,24595,24599
3,22,24605,24614
3,22,24630,24654
14,15,24670,24732
14,12,24685,24692
8,12,24687,24692
3,15,24717,24732
9,29,24724,24852
15,12,24728,24815
8,15,24730,24732
7,15,24731,24732
5,29,24733,24767
21,11,24745,24759
5,29,24784,24801
4,23,24821,24855
12,23,24826,24829
18,14,24885,24921
11,14,24886,24891
3,14,24892,24921
1,14,24896,24899
9,27,25120,25139
14,13,25156,25199
19,13,25195,25199
7,4,25232,25246
2,14,25343,25345
16,11,25369,25403
15,11,25387,25403
9,15,25431,25441
21,26,25489,25515
13,26,25501,25515
17,21,25602,25630
14,6,25603,25624
18,14,25651,25654
10,19,25717,25809
5,19,25744,25779
6,21,25759,25781
2,19,25768,25799
9,19,25777,25799
5,19,25793,25804
16,20,25807,25816
12,10,25815,25825
20,22,25865,25866
0,28,25870,25898
8,28,25881,25898
14,26,25911,25925
19,26,25919,25919
0,7,25928,25928
0,16,25947,26119
20,16,25951,25978
19,10,25954,25995
20,16,25979,26030
1,11,26005,26023
10,11,26011,26023
4,25,26019,26020
20,16,26051,26072
17,19,26084,26114
18,19,26089,26114
15,7,26104,26118
5,13,26109,26174
11,28,26160,26165
21,28,26169,26200
14,10,26210,26300
8,10,26213,26220
9,10,26224,26284
5,10,26230,26280
19,10,26254,26300
3,10,26265,26288
9,10,26274,26284
8,10,26289,26300
7,15,26337,26383
4,28,26404,26442
12,28,26407,26442
15,28,26407,26442
16,17,26473,26520
13,23,26478,26502
9,27,26535,26584
5,27,26544,26584
17,21,26570,26590
18,21,26575,26590
7,21,26579,26590
18,16,26638,26708
7,16,26646,26651
3,16,26690,26708
1,16,26693,26708
10,16,26702,26708
2,7,26729,26751
14,30,26733,26735
1,0,26796,26808
17,31,26860,26861
20,5,26861,26876
3,5,26866,26868
5,16,26910,26913
9,13,26948,27018
5,13,26977,27018
9,12,26991,27000
11,25,27034,27063
12,1,27213,27221
20,17,27221,27286
20,7,27267,27284
3,7,27269,27284
18,27,27270,27285
7,27,27277,27285
15,7,27279,27280
1,27,27281,27285
11,7,27282,27319
6,24,27375,27383
2,6,27439,27475
9,6,27447,27462
0,23,27502,27514
1,22,27503,27522
8,23,27513,27514
0,32,27541,27570
8,32,27568,27570
16,30,27625,27657
5,30,27630,27657
19,10,27679,27710
6,26,27703,27730
11,26,27717,27730
9,26,27727,27730
10,3,27746,27763
15,10,27768,27802
4,29,27793,27806
11,2,27822,27860
1,7,27967,28025
20,7,27989,28025
15,7,27996,28025
14,12,28109,28119
8,12,28118,28119
20,15,28167,28176
14,23,28170,28204
3,23,28189,28204
8,23,28200,28204
13,24,28216,28313
6,5,28266,28271
20,5,28268,28271
21,11,28366,28380
13,18,28419,28422
1,10,28435,28450
21,17,28446,28453
8,17,28448,28453
2,12,28503,28507
13,31,28549,28554
8,11,28588,28591
6,15,28707,28712
2,11,28759,28781
14,24,28773,28815
4,4,28809,28823
18,31,28843,28850
13,8,28858,28861
11,17,28951,28978
9,17,28976,28978
19,18,29053,29053
1,10,29058,29068
5,3,29081,29090
1,0,29085,29104
10,0,29090,29104
21,4,29115,29122
10,4,29121,29122
8,14,29125,29138
14,4,29126,29140
12,0,29143,29149
17,32,29149,29229
21,32,29184,29184
15,25,29226,29280
4,17,29246,29251
13,6,29261,29276
15,15,29285,29291
3,12,29286,29307
21,31,29303,29331
10,31,29311,29323
21,7,29332,29344
7,3,29378,29411
21,27,29379,29379
10,26,29459,29469
7,17,29468,29530
3,7,29473,29486
11,7,29473,29553
18,7,29473,29569
1,7,29474,29478
20,7,29475,29478
15,13,29570,29588
18,21,29582,29626
7,21,29583,29595
1,21,29588,29593
1,21,29599,29605
1,21,29608,29626
7,14,29610,29626
19,20,29617,29628
7,21,29621,29626
2,21,29623,29626
21,18,29640,29650
3,5,29683,29725
