0,11,252077,252077
0,11,252083,252083
0,11,252398,252398
0,11,252402,252402
0,11,252721,252721
0,11,253045,253045
0,11,253065,253065
0,11,253372,253372
0,11,253379,253379
0,11,253694,253694
0,11,253698,253698
0,11,254019,254019
0,11,254032,254032
0,11,254344,254344
0,11,254665,254665
0,11,254991,254991
0,11,255318,255318
0,11,255337,255337
0,11,255644,255644
0,11,255650,255650
0,11,255967,255967
0,11,256290,256290
0,11,256294,256294
0,11,256300,256300
0,11,256611,256611
0,11,256619,256619
0,11,256934,256934
0,11,257260,257260
0,11,257582,257582
0,11,257908,257908
0,11,258231,258231
0,11,258250,258250
0,11,258557,258557
0,11,258880,258880
0,11,259207,259207
0,11,259213,259213
0,11,259529,259529
0,11,259541,259541
0,11,259854,259854
0,11,260175,260175
0,11,260498,260498
0,11,260822,260822
0,11,261145,261145
0,11,261471,261471
0,11,261794,261794
0,11,262120,262120
0,11,262444,262444
0,11,262460,262460
0,11,262769,262769
0,11,262773,262773
0,11,263092,263092
0,11,263418,263418
0,11,263743,263743
0,11,264068,264068
0,11,264392,264392
0,11,264717,264717
0,11,265043,265043
0,11,265047,265047
0,11,265370,265370
0,11,265388,265388
0,11,265695,265695
0,11,266020,266020
0,11,266026,266026
0,11,266032,266032
0,11,266341,266341
0,11,266667,266667
0,11,266683,266683
0,11,266990,266990
0,11,266996,266996
0,11,267002,267002
0,11,267314,267314
0,11,267637,267637
0,11,267961,267961
0,11,268282,268282
0,11,268607,268607
0,11,268676,268676
0,11,268999,268999
0,11,325353,325353
0,11,325679,325679
0,11,326002,326002
0,11,326010,326010
0,11,326329,326329
0,11,326652,326652
0,11,326656,326656
0,11,326975,326975
0,11,326982,326982
0,11,327300,327300
0,11,327622,327622
0,11,327638,327638
0,11,327949,327949
0,11,328272,328272
0,11,328596,328596
0,11,328600,328600
0,11,328612,328612
0,11,328921,328921
0,11,329244,329244
0,11,329569,329569
0,11,329891,329891
0,11,329895,329895
0,11,329907,329907
0,11,330216,330216
0,11,330541,330541
0,11,330862,330862
0,11,331188,331188
0,11,331513,331513
0,11,331838,331838
0,11,332161,332161
0,11,332487,332487
0,11,332812,332812
0,11,333135,333135
0,11,333460,333460
0,11,333784,333784
0,11,333790,333790
0,11,334109,334109
0,11,334434,334434
0,11,334446,334446
0,11,334760,334760
0,11,335085,335085
0,11,335408,335408
0,11,335416,335416
0,11,335422,335422
0,11,335731,335731
0,11,336056,336056
0,11,336381,336381
0,11,336385,336385
0,11,336390,336390
0,11,336707,336707
0,11,337030,337030
0,11,337034,337034
0,11,337353,337353
0,11,337357,337357
0,11,337363,337363
0,11,337676,337676
0,11,337693,337693
0,11,337998,337998
0,11,338323,338323
0,11,338326,338326
0,11,338331,338331
0,11,338645,338645
0,11,338650,338650
0,11,338971,338971
0,11,339294,339294
0,11,339621,339621
0,11,339945,339945
0,11,340272,340272
0,11,340593,340593
0,11,340609,340609
0,11,340918,340918
0,11,341243,341243
0,11,341568,341568
0,11,341581,341581
0,11,341587,341587
0,11,341894,341894
0,11,341900,341900
0,11,342215,342215
0,11,342232,342232
0,11,342540,342540
0,11,342863,342863
0,11,342869,342869
0,11,343187,343187
0,11,343508,343508
0,11,343833,343833
0,11,343850,343850
0,11,344159,344159
0,11,344167,344167
0,11,344484,344484
0,11,344809,344809
0,11,344817,344817
0,11,345132,345132
0,11,345455,345455
0,11,345779,345779
0,11,346102,346102
0,11,346425,346425
0,11,346429,346429
0,11,346751,346751
0,11,347075,347075
0,11,347403,347403
0,11,347726,347726
0,11,347740,347740
0,11,348049,348049
0,11,348053,348053
0,11,348060,348060
0,11,348370,348370
0,11,348385,348385
0,11,348694,348694
0,11,348710,348710
0,11,349017,349017
0,11,349023,349023
0,11,349029,349029
0,11,349338,349338
0,11,349663,349663
0,11,349675,349675
0,11,349986,349986
0,11,350310,350310
0,11,350316,350316
0,11,350326,350326
0,11,350633,350633
0,11,350649,350649
0,11,350956,350956
0,11,350962,350962
0,11,350968,350968
0,11,351277,351277
0,11,351600,351600
0,11,351613,351613
0,11,351926,351926
0,11,351932,351932
0,11,351942,351942
0,11,352246,352246
0,11,352569,352569
0,11,352893,352893
0,11,353218,353218
0,11,353222,353222
0,11,353236,353236
0,11,353541,353541
0,11,353549,353549
0,11,353866,353866
0,11,353871,353871
0,11,354190,354190
0,11,354515,354515
0,11,354527,354527
0,11,354533,354533
0,11,354840,354840
0,11,355165,355165
0,11,355490,355490
0,11,355813,355813
0,11,355832,355832
0,11,356138,356138
0,11,356462,356462
0,11,356478,356478
0,11,356785,356785
0,11,356791,356791
0,11,357106,357106
0,11,357110,357110
0,11,357432,357432
0,11,357756,357756
0,11,358078,358078
0,11,358399,358399
0,11,358720,358720
0,11,358737,358737
0,11,359045,359045
0,11,359369,359369
0,11,359373,359373
0,11,359694,359694
0,11,359706,359706
0,11,360017,360017
0,11,360025,360025
0,11,360340,360340
0,11,360663,360663
0,11,360984,360984
0,11,360988,360988
0,11,360995,360995
0,11,361306,361306
0,11,361314,361314
0,11,361320,361320
0,11,361629,361629
0,11,361950,361950
0,11,361959,361959
0,11,361965,361965
0,11,361971,361971
0,11,362278,362278
0,11,362601,362601
0,11,362605,362605
0,11,362618,362618
0,11,362927,362927
0,11,363248,363248
0,11,363573,363573
0,11,363581,363581
0,11,363900,363900
0,11,364225,364225
0,11,364232,364232
0,11,364547,364547
0,11,364553,364553
0,11,364559,364559
0,11,364868,364868
0,11,364874,364874
0,11,365189,365189
0,11,365512,365512
0,11,365838,365838
0,11,366162,366162
0,11,366490,366490
0,11,366811,366811
0,11,366824,366824
0,11,367137,367137
0,11,367468,367468
0,11,414443,414443
0,11,414768,414768
0,11,415094,415094
0,11,415419,415419
0,11,415423,415423
0,11,415435,415435
0,11,415440,415440
0,11,415744,415744
0,11,415761,415761
0,11,416069,416069
0,11,416074,416074
0,11,416393,416393
0,11,416399,416399
0,11,416718,416718
0,11,417043,417043
0,11,417048,417048
0,11,417368,417368
0,11,417373,417373
0,11,417693,417693
0,11,417698,417698
0,11,417704,417704
0,11,418017,418017
0,11,418340,418340
0,11,418344,418344
0,11,418663,418663
0,11,418680,418680
0,11,418987,418987
0,11,419310,419310
0,11,419635,419635
0,11,419957,419957
0,11,420282,420282
0,11,420296,420296
0,11,420607,420607
0,11,420932,420932
0,11,420947,420947
0,11,421256,421256
0,11,421259,421259
0,11,421581,421581
0,11,421587,421587
0,11,421597,421597
0,11,421902,421902
0,11,421920,421920
0,11,422227,422227
0,11,422239,422239
0,11,422243,422243
0,11,422550,422550
0,11,422554,422554
0,11,422875,422875
0,11,423198,423198
0,11,423521,423521
0,11,423842,423842
0,11,424170,424170
0,11,424176,424176
0,11,424491,424491
0,11,424820,424820
0,11,424828,424828
0,11,425144,425144
0,11,425465,425465
0,11,425790,425790
0,11,426113,426113
0,11,426436,426436
0,11,426762,426762
0,11,426780,426780
0,11,427087,427087
0,11,427410,427410
0,11,427414,427414
0,11,427735,427735
0,11,427742,427742
0,11,428059,428059
0,11,428384,428384
0,11,428388,428388
0,11,428709,428709
0,11,429034,429034
0,11,429360,429360
0,11,429364,429364
0,11,429683,429683
0,11,429699,429699
0,11,430006,430006
0,11,430331,430331
0,11,430350,430350
0,11,430656,430656
0,11,430663,430663
0,11,430669,430669
0,11,430980,430980
0,11,431305,431305
0,11,431628,431628
0,11,431632,431632
0,11,431953,431953
0,11,431971,431971
0,11,432276,432276
0,11,432280,432280
0,11,432291,432291
0,11,432599,432599
0,11,432604,432604
0,11,432925,432925
0,11,433247,433247
0,11,433568,433568
0,11,433894,433894
0,11,434219,434219
0,11,434542,434542
0,11,434864,434864
0,11,434876,434876
0,11,434895,434895
0,11,434899,434899
0,11,434935,434935
0,11,435247,435247
0,11,493102,493102
0,11,493127,493127
0,11,493133,493133
0,11,493141,493141
0,11,493149,493149
0,11,493160,493160
0,11,493168,493168
0,11,493323,493323
0,11,493630,493630
0,11,508464,508464
0,11,508788,508788
0,11,509111,509111
0,11,509119,509119
0,11,509438,509438
0,11,509761,509761
0,11,509766,509766
0,11,510088,510088
0,11,510095,510095
0,11,510101,510101
0,11,510410,510410
0,11,510414,510414
0,11,510426,510426
0,11,510737,510737
0,11,511062,511062
0,11,511385,511385
0,11,511706,511706
0,11,511710,511710
0,11,512032,512032
0,11,512357,512357
0,11,512678,512678
0,11,513003,513003
0,11,513329,513329
0,11,513654,513654
0,11,513666,513666
0,11,513977,513977
0,11,514301,514301
0,11,514626,514626
0,11,514949,514949
0,11,515274,515274
0,11,515278,515278
0,11,515600,515600
0,11,515606,515606
0,11,515921,515921
0,11,516244,516244
0,11,516248,516248
0,11,516252,516252
0,11,516570,516570
0,11,516576,516576
0,11,516891,516891
0,11,516895,516895
0,11,516899,516899
0,11,517218,517218
0,11,517541,517541
0,11,517867,517867
0,11,518190,518190
0,127,7081,7081
0,127,16691,16691
0,127,81739,81739
0,127,81760,81760
0,133,289397,289397
0,133,352341,352341
0,133,417638,417638
0,141,117,117
0,141,440,440
0,141,763,763
0,141,1085,1085
0,141,1410,1410
0,141,1733,1733
0,141,2056,2056
0,141,2377,2377
0,141,2700,2700
0,141,3023,3023
0,141,3346,3346
0,141,3671,3671
0,141,3992,3992
0,141,4317,4317
0,141,4638,4638
0,141,4961,4961
0,141,5284,5284
0,141,5607,5607
0,141,5932,5932
0,141,6255,6255
0,141,6583,6583
0,141,6908,6908
0,141,7229,7229
0,141,7551,7551
0,141,7876,7876
0,141,8197,8197
0,141,8524,8524
0,141,8850,8850
0,141,9173,9173
0,141,9496,9496
0,141,9821,9821
0,141,10146,10146
0,141,10473,10473
0,141,10798,10798
0,141,11123,11123
0,141,11448,11448
0,141,11771,11771
0,141,12097,12097
0,141,12421,12421
0,141,12746,12746
0,141,13074,13074
0,141,13399,13399
0,141,13722,13722
0,141,14043,14043
0,141,14366,14366
0,141,14687,14687
0,141,15012,15012
0,141,15335,15335
0,141,15658,15658
0,141,15983,15983
0,141,16306,16306
0,141,16627,16627
0,141,16954,16954
0,141,17278,17278
0,141,17602,17602
0,141,17923,17923
0,141,18248,18248
0,141,18573,18573
0,141,18898,18898
0,141,19221,19221
0,141,19544,19544
0,141,19867,19867
0,141,20188,20188
0,141,20512,20512
0,141,20837,20837
0,141,21163,21163
0,141,21488,21488
0,141,21813,21813
0,141,22136,22136
0,141,22461,22461
0,141,22785,22785
0,141,23112,23112
0,141,23433,23433
0,141,23756,23756
0,141,24079,24079
0,141,24402,24402
0,141,24725,24725
0,141,25050,25050
0,141,25375,25375
0,141,25698,25698
0,141,26021,26021
0,141,26344,26344
0,141,26666,26666
0,141,26991,26991
0,141,27314,27314
0,141,27637,27637
0,141,27961,27961
0,141,28287,28287
0,141,28608,28608
0,141,28933,28933
0,141,29260,29260
0,141,29583,29583
0,141,29906,29906
0,141,30229,30229
0,141,30552,30552
0,141,30877,30877
0,141,31202,31202
0,141,31527,31527
0,141,31848,31848
0,141,32175,32175
0,141,32500,32500
0,141,32825,32825
0,141,33150,33150
0,141,33475,33475
0,141,33802,33802
0,141,34125,34125
0,141,34450,34450
0,141,34773,34773
0,141,35099,35099
0,141,35424,35424
0,141,35744,35744
0,141,36071,36071
0,141,36396,36396
0,141,36720,36720
0,141,37045,37045
0,141,37370,37370
0,141,37695,37695
0,141,38018,38018
0,141,38346,38346
0,141,38666,38666
0,141,38989,38989
0,141,39314,39314
0,141,39637,39637
0,141,39962,39962
0,141,40288,40288
0,141,40613,40613
0,141,40934,40934
0,141,41262,41262
0,141,41583,41583
0,141,41908,41908
0,141,42231,42231
0,141,42558,42558
0,141,42883,42883
0,141,43208,43208
0,141,43533,43533
0,141,43854,43854
0,141,44179,44179
0,141,44505,44505
0,141,44830,44830
0,141,45153,45153
0,141,45478,45478
0,141,45803,45803
0,141,46128,46128
0,141,46453,46453
0,141,46778,46778
0,141,47100,47100
0,141,47426,47426
0,141,47753,47753
0,141,48076,48076
0,141,48400,48400
0,141,48724,48724
0,141,49049,49049
0,141,49374,49374
0,141,49697,49697
0,141,50020,50020
0,141,50345,50345
0,141,50672,50672
0,141,50996,50996
0,141,51319,51319
0,141,51645,51645
0,141,51968,51968
0,141,52293,52293
0,141,52615,52615
0,141,52940,52940
0,141,53265,53265
0,141,53588,53588
0,141,53911,53911
0,141,54236,54236
0,141,54560,54560
0,141,54881,54881
0,141,55206,55206
0,141,55530,55530
0,141,55858,55858
0,141,56183,56183
0,141,56508,56508
0,141,56833,56833
0,141,57154,57154
0,141,57477,57477
0,141,57801,57801
0,141,58126,58126
0,141,58451,58451
0,141,58776,58776
0,141,59101,59101
0,141,59426,59426
0,141,59749,59749
0,141,60074,60074
0,141,60401,60401
0,141,60725,60725
0,141,61052,61052
0,141,61377,61377
0,141,61700,61700
0,141,62026,62026
0,141,62351,62351
0,141,62678,62678
0,141,63002,63002
0,141,63327,63327
0,141,63652,63652
0,141,63976,63976
0,141,64222,64222
0,141,64623,64623
0,141,64945,64945
0,141,65268,65268
0,141,65593,65593
0,141,65919,65919
0,141,66242,66242
0,141,66567,66567
0,141,66892,66892
0,141,67217,67217
0,141,67540,67540
0,141,67867,67867
0,141,68190,68190
0,141,68513,68513
0,141,68839,68839
0,141,69162,69162
0,141,69485,69485
0,141,69812,69812
0,141,70133,70133
0,141,70456,70456
0,141,70780,70780
0,141,71101,71101
0,141,71426,71426
0,141,71749,71749
0,141,72075,72075
0,141,72398,72398
0,141,72720,72720
0,141,73045,73045
0,141,73370,73370
0,141,73694,73694
0,141,74019,74019
0,141,74344,74344
0,141,74669,74669
0,141,74992,74992
0,141,75319,75319
0,141,75642,75642
0,141,75964,75964
0,141,76287,76287
0,141,76610,76610
0,141,76935,76935
0,141,77257,77257
0,141,77582,77582
0,141,77908,77908
0,141,78231,78231
0,141,78552,78552
0,141,78877,78877
0,141,79200,79200
0,141,79521,79521
0,141,79845,79845
0,141,80170,80170
0,141,80495,80495
0,141,80818,80818
0,141,81143,81143
0,141,81469,81469
0,141,81792,81792
0,141,82115,82115
0,141,82441,82441
0,141,82766,82766
0,141,83091,83091
0,141,83414,83414
0,141,83741,83741
0,141,84065,84065
0,141,84388,84388
0,141,84711,84711
0,141,85032,85032
0,141,85355,85355
0,141,85679,85679
0,141,86004,86004
0,141,86329,86329
0,141,86654,86654
0,141,86975,86975
0,141,87303,87303
0,141,87626,87626
0,141,87947,87947
0,141,88270,88270
0,141,88595,88595
0,141,88920,88920
0,141,89246,89246
0,141,89571,89571
0,141,89892,89892
0,141,90216,90216
0,141,90541,90541
0,141,90866,90866
0,141,91190,91190
0,141,91517,91517
0,141,91838,91838
0,141,92165,92165
0,141,92488,92488
0,141,92813,92813
0,141,93138,93138
0,141,93463,93463
0,141,93786,93786
0,141,94114,94114
0,141,94439,94439
0,141,94762,94762
0,141,95083,95083
0,141,95406,95406
0,141,95731,95731
0,141,96054,96054
0,141,96376,96376
0,141,96702,96702
0,141,97027,97027
0,141,97352,97352
0,141,97675,97675
0,141,98002,98002
0,141,98326,98326
0,141,98647,98647
0,141,98974,98974
0,141,99297,99297
0,141,99620,99620
0,141,99945,99945
0,141,100268,100268
0,141,100593,100593
0,141,100916,100916
0,141,101241,101241
0,141,101568,101568
0,141,101891,101891
0,141,102216,102216
0,141,102539,102539
0,141,102863,102863
0,141,103186,103186
0,141,103513,103513
0,141,103836,103836
0,141,104161,104161
0,141,104486,104486
0,141,104810,104810
0,141,105135,105135
0,141,105458,105458
0,141,105783,105783
0,141,106108,106108
0,141,106433,106433
0,141,106758,106758
0,141,107081,107081
0,141,120687,120687
0,141,123031,123031
0,141,123352,123352
0,141,123675,123675
0,141,123996,123996
0,141,124319,124319
0,141,124644,124644
0,141,124970,124970
0,141,125293,125293
0,141,125616,125616
0,141,125939,125939
0,141,126266,126266
0,141,126590,126590
0,141,126917,126917
0,141,127242,127242
0,141,127565,127565
0,141,127887,127887
0,141,128210,128210
0,141,128533,128533
0,141,128856,128856
0,141,129182,129182
0,141,129505,129505
0,141,129833,129833
0,141,130156,130156
0,141,130479,130479
0,141,130800,130800
0,141,131127,131127
0,141,131452,131452
0,141,131777,131777
0,141,132102,132102
0,141,132427,132427
0,141,132752,132752
0,141,133079,133079
0,141,133403,133403
0,141,133723,133723
0,141,134049,134049
0,141,134374,134374
0,141,134697,134697
0,141,135025,135025
0,141,135348,135348
0,141,135673,135673
0,141,135996,135996
0,141,136317,136317
0,141,136640,136640
0,141,136963,136963
0,141,137286,137286
0,141,137610,137610
0,141,137935,137935
0,141,138256,138256
0,141,138579,138579
0,141,138903,138903
0,141,139228,139228
0,141,139551,139551
0,141,139872,139872
0,141,140195,140195
0,141,140520,140520
0,141,140844,140844
0,141,141169,141169
0,141,141490,141490
0,141,141813,141813
0,141,142137,142137
0,141,142460,142460
0,141,142785,142785
0,141,143106,143106
0,141,143429,143429
0,141,143755,143755
0,141,144078,144078
0,141,144401,144401
0,141,144726,144726
0,141,145050,145050
0,141,145371,145371
0,141,145696,145696
0,141,146019,146019
0,141,146345,146345
0,141,146670,146670
0,141,146993,146993
0,141,147319,147319
0,141,147644,147644
0,141,147967,147967
0,141,148288,148288
0,141,148613,148613
0,141,148940,148940
0,141,149266,149266
0,141,149587,149587
0,141,149912,149912
0,141,150239,150239
0,141,150560,150560
0,141,150870,150870
0,141,151271,151271
0,141,151594,151594
0,141,151915,151915
0,141,152238,152238
0,141,152562,152562
0,141,152883,152883
0,141,153208,153208
0,141,153534,153534
0,141,153859,153859
0,141,154184,154184
0,141,154510,154510
0,141,154831,154831
0,141,155156,155156
0,141,155481,155481
0,141,155806,155806
0,141,156127,156127
0,141,156450,156450
0,141,156775,156775
0,141,157096,157096
0,141,157421,157421
0,141,157744,157744
0,141,158070,158070
0,141,158395,158395
0,141,158718,158718
0,141,159041,159041
0,141,159364,159364
0,141,159690,159690
0,141,160013,160013
0,141,160338,160338
0,141,160664,160664
0,141,160985,160985
0,141,161310,161310
0,141,161633,161633
0,141,161956,161956
0,141,162278,162278
0,141,162603,162603
0,141,162926,162926
0,141,163253,163253
0,141,163576,163576
0,141,163901,163901
0,141,164227,164227
0,141,164552,164552
0,141,164876,164876
0,141,165199,165199
0,141,165520,165520
0,141,165843,165843
0,141,166164,166164
0,141,166489,166489
0,141,166815,166815
0,141,167142,167142
0,141,167467,167467
0,141,167792,167792
0,141,168117,168117
0,141,168440,168440
0,141,168762,168762
0,141,169085,169085
0,141,169410,169410
0,141,169735,169735
0,141,170062,170062
0,141,170386,170386
0,141,170709,170709
0,141,171034,171034
0,141,171359,171359
0,141,171682,171682
0,141,172007,172007
0,141,172331,172331
0,141,172656,172656
0,141,172979,172979
0,141,173302,173302
0,141,173627,173627
0,141,173953,173953
0,141,174278,174278
0,141,174604,174604
0,141,174925,174925
0,141,175252,175252
0,141,175575,175575
0,141,175900,175900
0,141,176225,176225
0,141,176550,176550
0,141,176873,176873
0,141,177198,177198
0,141,177524,177524
0,141,177848,177848
0,141,178172,178172
0,141,178493,178493
0,141,178816,178816
0,141,179141,179141
0,141,179464,179464
0,141,179789,179789
0,141,180114,180114
0,141,180439,180439
0,141,180764,180764
0,141,181085,181085
0,141,181411,181411
0,141,181736,181736
0,141,182059,182059
0,141,182385,182385
0,141,182708,182708
0,141,183029,183029
0,141,183352,183352
0,141,183676,183676
0,141,184001,184001
0,141,184326,184326
0,141,184651,184651
0,141,184974,184974
0,141,185298,185298
0,141,185621,185621
0,141,185946,185946
0,141,186269,186269
0,141,186594,186594
0,141,186919,186919
0,141,187243,187243
0,141,187568,187568
0,141,187893,187893
0,141,188216,188216
0,141,188539,188539
0,141,188862,188862
0,141,189189,189189
0,141,189510,189510
0,141,189831,189831
0,141,190157,190157
0,141,190482,190482
0,141,190807,190807
0,141,191130,191130
0,141,191456,191456
0,141,191781,191781
0,141,192106,192106
0,141,192432,192432
0,141,192757,192757
0,141,193080,193080
0,141,193405,193405
0,141,193730,193730
0,141,194055,194055
0,141,194380,194380
0,141,194706,194706
0,141,195031,195031
0,141,195356,195356
0,141,195681,195681
0,141,196008,196008
0,141,196329,196329
0,141,196656,196656
0,141,196979,196979
0,141,197306,197306
0,141,197629,197629
0,141,197955,197955
0,141,198282,198282
0,141,198603,198603
0,141,198930,198930
0,141,199256,199256
0,141,199578,199578
0,141,199901,199901
0,141,200229,200229
0,141,200554,200554
0,141,200877,200877
0,141,201203,201203
0,141,201528,201528
0,141,201853,201853
0,141,202178,202178
0,141,202504,202504
0,141,202829,202829
0,141,203152,203152
0,141,203475,203475
0,141,203798,203798
0,141,204124,204124
0,141,204449,204449
0,141,204772,204772
0,141,205099,205099
0,141,205423,205423
0,141,205749,205749
0,141,206074,206074
0,141,206399,206399
0,141,206726,206726
0,141,207047,207047
0,141,207371,207371
0,141,207696,207696
0,141,208021,208021
0,141,208344,208344
0,141,208672,208672
0,141,208993,208993
0,141,209314,209314
0,141,209637,209637
0,141,209963,209963
0,141,210286,210286
0,141,210607,210607
0,141,210930,210930
0,141,211255,211255
0,141,211578,211578
0,141,211903,211903
0,141,212230,212230
0,141,212553,212553
0,141,212877,212877
0,141,213200,213200
0,141,213526,213526
0,141,213847,213847
0,141,214172,214172
0,141,214497,214497
0,141,214822,214822
0,141,215145,215145
0,141,215470,215470
0,141,215796,215796
0,141,216116,216116
0,141,216444,216444
0,141,216769,216769
0,141,217094,217094
0,141,217415,217415
0,141,217742,217742
0,141,218066,218066
0,141,218389,218389
0,141,218712,218712
0,141,219037,219037
0,141,219358,219358
0,141,219686,219686
0,141,220009,220009
0,141,220337,220337
0,141,220662,220662
0,141,220987,220987
0,141,221310,221310
0,141,221633,221633
0,141,221956,221956
0,141,222284,222284
0,141,222609,222609
0,141,222932,222932
0,141,223255,223255
0,141,223578,223578
0,141,223905,223905
0,141,224228,224228
0,141,224553,224553
0,141,224874,224874
0,141,225199,225199
0,141,225525,225525
0,141,225850,225850
0,141,226175,226175
0,141,226500,226500
0,141,226826,226826
0,141,227149,227149
0,141,227470,227470
0,141,227794,227794
0,141,228116,228116
0,141,228439,228439
0,141,228762,228762
0,141,229087,229087
0,141,229410,229410
0,141,229733,229733
0,141,230056,230056
0,141,230379,230379
0,141,230705,230705
0,141,231030,231030
0,141,231353,231353
0,141,231676,231676
0,141,232000,232000
0,141,232321,232321
0,141,232644,232644
0,141,232967,232967
0,141,233293,233293
0,141,233616,233616
0,141,233941,233941
0,141,234267,234267
0,141,234592,234592
0,141,234917,234917
0,141,235240,235240
0,141,235565,235565
0,141,235890,235890
0,141,236212,236212
0,141,236535,236535
0,141,236858,236858
0,141,237179,237179
0,141,237503,237503
0,141,237826,237826
0,141,238151,238151
0,141,238477,238477
0,141,242109,242109
0,141,242506,242506
0,141,242831,242831
0,141,243154,243154
0,141,243482,243482
0,141,243805,243805
0,141,244128,244128
0,141,244453,244453
0,141,244778,244778
0,141,245103,245103
0,141,245425,245425
0,141,245752,245752
0,141,246075,246075
0,141,246398,246398
0,141,246719,246719
0,141,247044,247044
0,141,247370,247370
0,141,247693,247693
0,141,248016,248016
0,141,248341,248341
0,141,248666,248666
0,141,248991,248991
0,141,249314,249314
