alarm_id,device_id,start_timestamp,end_timestamp
4,23,17229,17311
10,25,17247,17266
9,23,17251,17252
3,17,17255,17292
0,23,17256,17277
14,12,17269,17383
7,17,17270,17358
7,12,17274,17276
13,17,17281,17300
0,23,17287,17337
0,17,17288,17289
10,17,17292,17316
7,12,17293,17299
13,3,17383,17419
11,2,17392,17406
7,24,17521,17587
2,1,17570,17646
9,1,17571,17618
10,1,17572,17584
7,1,17591,17702
8,1,17615,17617
0,5,17618,17641
9,16,17683,17688
10,3,17707,17765
9,22,17725,17743
7,22,17737,17752
10,22,17740,17780
5,1,17865,17884
11,1,17866,17867
7,1,17871,17881
2,1,17912,18004
0,7,17913,17957
4,7,17913,17918
3,1,17924,17930
8,1,17930,17960
0,1,17950,17961
9,1,17964,17975
5,1,17982,18001
1,1,17984,17992
1,1,17995,18017
10,1,18000,18037
9,1,18000,18074
8,1,18017,18023
7,1,18019,18047
7,1,18019,18116
16,12,18032,18076
8,1,18037,18049
8,1,18054,18071
7,1,18057,18110
7,1,18067,18072
10,12,18073,18111
3,10,18146,18186
7,10,18149,18177
13,10,18166,18172
10,22,18175,18278
7,22,18184,18202
9,10,18186,18226
8,10,18191,18229
7,10,18216,18256
14,10,18218,18225
4,10,18230,18235
2,11,18310,18346
9,11,18319,18350
7,11,18335,18355
10,7,18355,18360
0,3,18360,18427
7,9,18414,18416
9,4,18429,18484
3,4,18429,18430
8,23,18430,18444
7,23,18443,18455
7,4,18471,18517
5,26,18497,18510
6,1,18548,18669
0,1,18560,18566
0,1,18581,18586
8,20,18597,18598
9,1,18605,18607
0,1,18626,18638
7,1,18632,18644
3,22,18634,18672
14,22,18656,18665
13,22,18658,18663
9,1,18661,18694
10,22,18665,18668
8,11,18687,18716
8,3,18704,18750
6,5,18707,18806
0,5,18728,18729
2,22,18731,18732
7,5,18734,18751
9,5,18737,18818
7,5,18751,18754
10,5,18761,18789
7,5,18765,18770
0,5,18772,18922
7,5,18780,18809
10,5,18794,18842
0,25,19143,19148
11,12,19216,19228
3,20,19237,19278
9,20,19238,19282
10,20,19257,19280
10,20,19268,19282
7,20,19269,19278
1,12,19269,19301
0,2,19301,19304
6,24,19335,19345
1,23,19410,19472
4,14,19418,19432
0,14,19420,19423
4,1,19495,19495
1,22,19500,19513
13,3,19561,19614
10,3,19578,19600
4,9,19585,19655
11,8,19587,19593
12,2,19590,19689
14,2,19611,19622
8,9,19615,19649
7,9,19620,19631
7,9,19635,19712
9,9,19635,19711
0,9,19644,19655
10,9,19652,19696
8,9,19652,19657
14,2,19653,19682
4,26,19653,19663
8,9,19658,19722
6,0,19666,19697
0,0,19670,19689
15,0,19672,19679
7,2,19672,19687
13,0,19675,19676
7,9,19686,19738
14,2,19687,19689
16,16,19688,19725
2,16,19710,19775
9,16,19751,19755
13,12,19772,19781
11,18,19780,19800
4,18,19789,19796
7,12,19832,19870
12,14,20017,20050
15,14,20022,20024
14,14,20025,20038
6,18,20030,20049
9,18,20037,20044
11,9,20144,20184
0,9,20146,20164
4,9,20148,20168
6,13,20186,20189
12,18,20212,20228
16,18,20220,20248
15,18,20222,20275
15,18,20227,20249
2,18,20248,20248
16,18,20255,20290
6,10,20355,20401
9,10,20357,20362
16,10,20358,20358
0,10,20367,20403
9,10,20371,20386
16,10,20372,20400
7,10,20376,20406
10,10,20384,20457
8,10,20386,20421
0,10,20398,20437
2,11,20442,20449
3,13,20519,20543
7,13,20520,20520
9,13,20524,20544
8,13,20529,20576
14,13,20531,20546
7,13,20534,20591
10,13,20538,20543
0,13,20539,20543
7,13,20543,20583
7,13,20562,20616
1,13,20582,20600
6,16,20620,20650
7,16,20624,20653
0,16,20643,20653
0,25,20678,20683
10,10,20687,20705
2,8,20765,20775
13,5,20800,20855
2,16,20816,20833
9,16,20822,20882
3,16,20829,20830
3,16,20832,20969
8,16,20837,20846
8,16,20842,20940
10,16,20849,20861
7,16,20857,20937
5,9,20860,20910
8,9,20864,20883
10,9,20870,20974
13,16,20872,20974
1,9,20877,20899
10,16,20878,20911
7,16,20881,20940
0,9,20887,20906
1,16,20912,21017
9,16,20918,20922
7,16,20921,20980
10,16,20923,20929
0,16,20934,20964
11,23,20970,21005
13,23,20979,21008
0,23,20987,21036
7,0,21020,21022
12,11,21024,21051
11,22,21056,21121
0,22,21082,21132
4,13,21087,21102
12,17,21192,21239
15,17,21197,21208
14,17,21199,21215
0,17,21208,21212
15,17,21212,21215
16,17,21213,21332
15,17,21261,21273
2,17,21262,21392
5,17,21283,21290
10,17,21315,21363
5,17,21319,21327
2,3,21352,21361
5,17,21352,21448
9,17,21357,21365
8,17,21360,21448
13,17,21361,21380
10,17,21365,21373
7,17,21373,21391
13,3,21374,21390
0,17,21374,21380
10,17,21377,21408
1,17,21390,21446
15,17,21391,21400
10,17,21409,21455
13,17,21416,21584
7,17,21424,21434
15,17,21426,21462
10,17,21429,21467
7,17,21431,21463
0,17,21433,21479
0,17,21437,21447
14,2,21455,21514
6,23,21461,21509
0,2,21465,21473
0,23,21468,21468
5,8,21482,21482
7,23,21489,21529
0,2,21490,21495
15,23,21492,21503
0,23,21493,21548
10,23,21502,21505
15,23,21505,21606
13,23,21530,21569
10,17,21556,21579
10,23,21570,21622
7,23,21583,21586
4,9,21662,21677
9,18,21714,21725
16,17,21764,21795
15,17,21776,21779
7,13,21784,21794
5,5,21795,21836
10,5,21800,21867
8,5,21808,21869
11,5,21809,21837
13,5,21814,21845
7,17,21818,21864
0,5,21821,21868
7,5,21831,21892
10,5,21832,21840
7,5,21832,21886
10,9,21865,21867
1,15,21895,21948
5,1,21919,21931
1,1,21926,21950
0,1,21949,21985
14,3,21978,22002
0,3,21989,22028
6,12,21999,22053
16,12,22000,22025
0,12,22040,22069
10,12,22044,22101
9,12,22046,22061
7,12,22051,22086
6,8,22058,22060
9,9,22070,22093
10,9,22072,22087
7,9,22084,22095
7,12,22085,22146
1,10,22085,22099
9,22,22119,22137
2,1,22238,22246
12,9,22333,22418
14,9,22336,22357
0,9,22352,22383
8,9,22373,22419
14,9,22376,22410
7,9,22391,22402
0,9,22398,22420
3,26,22551,22611
5,25,22557,22649
8,25,22558,22567
7,25,22570,22583
13,26,22576,22611
13,25,22586,22656
7,26,22591,22614
14,26,22593,22635
0,26,22611,22777
7,26,22622,22655
10,25,22632,22732
15,25,22638,22643
13,25,22641,22648
12,8,22642,22656
9,17,22648,22679
8,22,22708,22749
12,7,22721,22728
16,6,22747,22756
4,0,22769,22772
16,22,22834,22834
5,26,22981,22983
10,2,23073,23085
16,21,23089,23100
12,4,23095,23127
1,19,23157,23180
4,4,23251,23252
2,18,23442,23445
14,4,23479,23560
0,4,23485,23496
7,4,23509,23529
8,16,23654,23669
16,3,23683,23712
0,3,23687,23709
15,3,23690,23746
6,25,23691,23713
10,3,23694,23722
10,25,23697,23799
7,25,23698,23741
15,25,23698,23734
10,25,23704,23712
0,25,23710,23715
13,25,23713,23753
10,25,23715,23717
0,25,23731,23773
10,25,23734,23761
3,25,24032,24039
2,10,24064,24154
9,10,24065,24067
16,19,24065,24084
7,10,24065,24081
2,8,24082,24109
9,8,24083,24105
0,8,24085,24097
4,5,24093,24162
9,10,24097,24109
10,10,24097,24099
0,8,24100,24137
8,17,24118,24120
3,10,24145,24158
5,10,24152,24174
9,10,24158,24215
10,10,24167,24212
16,23,24214,24240
2,11,24248,24274
5,11,24253,24293
8,11,24282,24290
1,15,24287,24289
10,7,24326,24344
9,17,24366,24429
7,17,24396,24416
9,25,24504,24534
7,25,24514,24542
0,14,24549,24557
7,12,24756,24770
3,10,24795,24852
13,10,24803,24811
10,10,24808,24821
7,10,24826,24831
13,10,24844,24861
7,10,24845,24853
8,10,24852,24880
16,26,24923,24938
8,26,24927,24939
16,14,24990,24995
10,14,24990,25038
1,13,24998,25047
10,15,24999,25047
7,15,25030,25057
3,26,25112,25159
10,26,25114,25137
13,26,25116,25121
6,12,25122,25138
13,26,25135,25137
8,26,25145,25149
9,26,25156,25161
11,22,25189,25232
10,5,25212,25219
0,22,25229,25282
0,20,25302,25309
16,20,25345,25387
8,20,25356,25375
9,21,25363,25373
7,21,25365,25372
8,21,25370,25385
10,21,25373,25399
7,21,25374,25379
2,20,25377,25400
7,21,25378,25437
5,13,25381,25389
8,13,25389,25424
7,13,25424,25435
1,10,25564,25576
0,10,25564,25585
1,4,25649,25686
11,7,25791,25958
4,7,25801,25848
0,7,25803,25863
9,7,25804,25851
8,7,25807,25866
7,7,25824,25833
13,7,25833,25871
9,7,25834,25849
10,7,25839,25850
10,7,25842,25922
8,7,25843,25920
7,7,25846,25852
7,7,25859,25874
0,7,25867,25906
13,7,25903,25905
14,7,25915,26001
4,7,25930,25960
7,7,25966,25972
0,7,25999,26002
14,1,26051,26087
0,1,26051,26054
0,1,26082,26096
7,24,26111,26187
1,4,26131,26146
11,12,26144,26173
9,12,26152,26155
13,16,26230,26242
10,16,26231,26257
8,15,26243,26250
2,22,26339,26361
15,4,26350,26356
3,22,26353,26458
9,22,26356,26377
8,22,26357,26362
9,22,26357,26363
8,22,26361,26386
13,22,26362,26387
7,22,26365,26369
8,22,26366,26399
8,22,26367,26397
10,22,26371,26374
7,22,26378,26387
7,22,26381,26433
7,22,26427,26429
9,22,26438,26484
0,23,26438,26449
8,22,26453,26459
7,22,26476,26556
10,10,26515,26647
8,7,26610,26661
7,10,26630,26635
4,20,26659,26661
15,13,26701,26728
14,6,26734,26739
8,10,26878,26895
14,21,26927,26939
3,20,27111,27113
9,12,27190,27218
10,12,27205,27224
7,12,27209,27219
16,7,27311,27324
2,7,27317,27317
4,9,27470,27549
11,25,27503,27569
4,25,27527,27532
9,9,27549,27573
8,22,27591,27676
15,0,27596,27687
13,0,27606,27647
16,19,27618,27689
7,22,27620,27621
10,0,27623,27745
0,19,27633,27663
7,0,27633,27634
10,19,27643,27649
0,19,27671,27688
2,19,27681,27726
5,8,27681,27811
10,8,27683,27746
11,8,27688,27692
13,8,27702,27728
9,19,27713,27824
1,8,27715,27728
10,8,27715,27725
7,8,27716,27745
8,8,27719,27797
8,19,27741,27788
7,19,27744,27745
10,19,27754,27776
4,23,27761,27771
7,4,27767,27770
7,19,27782,27849
8,19,27790,27816
10,6,27843,27870
3,23,27855,27864
13,23,27856,27864
10,23,27861,27918
5,25,27931,27958
15,25,27937,27956
13,13,27937,27949
10,25,27939,27960
8,3,27943,27950
1,25,27947,27957
11,26,28035,28048
2,5,28046,28137
9,5,28052,28134
7,5,28063,28088
12,17,28071,28122
8,5,28074,28111
10,5,28085,28113
13,13,28094,28145
11,20,28099,28124
7,5,28101,28118
5,5,28109,28283
7,5,28110,28115
0,20,28113,28122
15,17,28116,28192
8,5,28117,28156
7,5,28121,28167
10,5,28124,28147
8,5,28126,28214
10,13,28129,28168
1,5,28143,28157
7,13,28146,28191
7,5,28165,28186
13,17,28178,28181
0,17,28181,28200
13,17,28191,28192
11,5,28192,28196
15,5,28206,28207
1,22,28206,28262
13,5,28283,28324
6,13,28289,28296
15,25,28310,28388
10,25,28343,28345
4,12,28372,28373
10,25,28462,28468
6,8,28478,28483
14,0,28491,28542
0,0,28536,28549
0,6,28540,28552
11,23,28549,28555
0,2,28743,28806
14,16,28754,28802
0,16,28774,28817
1,1,28784,28823
10,26,28787,28844
7,11,28803,28827
15,17,28814,28842
4,12,28863,28869
13,0,28981,28996
10,0,28991,29062
6,15,28991,29006
9,15,28997,29067
7,15,29002,29060
8,15,29013,29017
9,15,29019,29020
0,6,29020,29094
8,15,29032,29078
16,8,29058,29069
2,17,29149,29185
3,17,29153,29155
5,19,29154,29154
6,10,29175,29192
9,17,29182,29184
0,17,29182,29231
7,10,29184,29236
9,10,29185,29223
2,14,29216,29236
3,14,29228,29288
14,14,29278,29283
7,14,29280,29281
13,14,29287,29298
9,7,29323,29327
7,7,29325,29331
11,23,29335,29341
1,6,29366,29402
8,9,29387,29392
4,2,29483,29522
9,2,29501,29554
10,2,29506,29532
2,21,29511,29515
8,2,29518,29532
16,20,29728,29740
9,1,29829,29834
5,15,29957,29970
11,16,29983,29987
15,26,30128,30226
5,5,30129,30186
13,5,30140,30193
13,26,30143,30159
8,5,30144,30187
10,26,30158,30191
5,6,30171,30204
11,6,30174,30267
13,26,30206,30209
10,6,30213,30228
4,6,30240,30264
13,6,30254,30256
0,6,30255,30274
6,5,30277,30289
16,5,30286,30297
0,5,30289,30292
8,5,30294,30295
2,23,30384,30416
5,23,30397,30471
9,23,30397,30408
0,23,30398,30419
8,19,30399,30408
7,23,30421,30460
1,23,30434,30447
15,23,30468,30478
13,23,30472,30481
10,23,30478,30494
16,13,30489,30585
10,13,30510,30540
0,6,30524,30526
6,1,30542,30558
15,1,30551,30581
13,1,30556,30589
10,1,30576,30656
2,13,30580,30596
0,13,30588,30597
3,13,30595,30608
8,24,30597,30608
1,13,30597,30664
8,13,30602,30667
7,13,30605,30650
7,1,30624,30632
