ce_1,ce_2
-0.016794134318773635,-0.05652611651997175
-0.033878097420749875,-0.0925145871399583
-0.01376695816947382,-0.12100415598784786
0.01442883287325003,-0.10101173770583671
-0.003032936477900816,-0.07807343191668176
-0.011155595577984123,-0.09122814927501621
-0.02989475352158527,-0.08780804716229315
-0.05829354884787963,-0.10339710929697649
-0.03587609362312949,-0.04550672319465532
0.010847921945222938,-0.08963566343629492
-0.00763423405752281,-0.08870568038227064
-0.040600614068187824,-0.09113866046129038
-0.05264261897642886,0.059031519336659066
0.050723649452239616,-0.09244585938711924
-0.04334766061544679,-0.09254771249641212
-0.026929180939923913,-0.11772682479571062
-0.037521082357562005,-0.09023606663715894
-0.022756735879530754,-0.11596025234858487
-0.028251873909019398,-0.1299418264410328
0.030947599966342332,-0.05514946525347364
-0.008025765208336755,-0.09202577774255005
0.0034031667096856844,-0.06372132647172835
-0.030651402901211267,-0.10580438200408149
-0.030035027949333916,-0.08579859427962704
-0.03639255335790237,-0.07453782960520516
-0.028084971479524136,-0.08181315847735926
-0.05686959896281722,-0.10211802446444837
-0.049901502770840045,-0.0801445836249034
-0.04701074444393094,-0.09559539568269432
-0.008535534673954626,-0.08336517714472413
-0.060785502059261365,-0.09733044198616358
-0.01813732875425328,-0.08601571727527973
0.031072752796273084,-0.06919666741780384
-0.01845589189958252,-0.07939310783829567
-0.027274599459395032,-0.11252303833399746
-0.03778160938652858,-0.11409571994189077
-0.029136535261850893,-0.015417984957912578
-0.008280457775054373,-0.09765210131808266
-0.049302139502511944,-0.08060824835673364
-0.03671585077140054,-0.08230969316431538
-0.03366853382814683,-0.09314810087432435
-0.03615033843654246,-0.10125378368226692
-0.024077235397466867,-0.095683851728111
-0.030777647128463315,-0.09266792618728871
-0.07748328265250226,-0.10252678406832838
-0.031151862810595454,-0.11422518976095014
-0.025866712783543022,-0.08671060415552412
0.012136709617059704,-0.1046295340515625
-0.02657791333471271,-0.1122111513533959
-0.04138989150988526,-0.06713206540598537
-0.1211291123583269,-0.10541674289613012
0.0075177197806455265,-0.09087091198845088
-0.0301774194019101,-0.08549224125632221
-0.008804558286116482,-0.10133548001414083
0.0035559961448652366,-0.08840032542812981
-0.0010962575763757698,-0.09111701703510672
-0.027550227478813416,-0.06312546633663751
-0.006921926937779044,-0.05057547052071065
0.03754973374243453,-0.10859595463407234
-0.03598679237537672,-0.06886392014945808
-0.03829760542864791,-0.027358541684888715
-0.031460953724234964,-0.029494779381853076
-0.09212756130432864,-0.08814937929647892
-0.07979025149618657,0.014172774791514353
-0.028559875113975897,-0.11582544792162117
-0.010679871879739254,-0.08452906843600651
-0.03316439448125952,-0.11220964537204808
-0.03370051024152798,-0.09993123796425996
-0.04548998075442742,-0.10659879190633681
-0.036880590786967815,-0.05962982264835737
-0.03217754773992437,-0.08033422246121297
-0.04387979841655415,-0.09971401610838243
-0.0031119243099715366,-0.1083381674976236
-0.03351666643040008,-0.11121414844611183
-0.02419493352301516,-0.024867225054255426
-0.032693311389078494,-0.07862216536780686
-0.008161881756258094,-0.11512237736533337
-0.04228261481511994,-0.11638522577869898
-0.001536476290085409,-0.0654629817179623
-0.021247942922783203,-0.03713883274753549
-0.0307321645273384,-0.06042780022854499
-0.011856758431972647,-0.09643747806919545
-0.03615457985271914,-0.08564831951618247
-0.024458029503433253,-0.10695356492160409
-0.04403168591205986,-0.08759854432951075
-0.045762504861850795,-0.09914045666144894
-0.057350533511412394,-0.08661819738176124
-0.008686394603612944,-0.10105993972432761
-0.03407395281671599,-0.06070054963818383
-0.029039577866916244,-0.08921813053246808
-0.03355553162897107,-0.0703940660555471
-0.05208777291076716,-0.11388778061807495
-0.03329901174645511,-0.08622015815738981
-0.024473104306842297,-0.09137961681044379
-0.03342929287939028,-0.09262983711782308
-0.029103476204089485,-0.07886406054059722
-0.01834321200648259,-0.08902015667614727
-0.031233224713745997,-0.11467028214234051
-0.0315216621688956,-0.08484382231550736
-0.033809121095045025,-0.11512483049240829
-0.015778832784234753,-0.1079115373935815
0.0191383434122554,-0.05901284547015373
-0.03146658552404519,-0.10265067761981533
-0.03535390942752639,-0.09669573421881822
-0.025534678934437338,-0.08950103335033088
-0.016431491441259827,-0.09265732160797924
-0.010231199066887964,-0.05584756488133813
-0.0297427886137656,-0.08673868873381906
-0.029528382428865324,-0.10150548845225538
-0.03562938773656593,-0.08745843788715257
-0.05088087330057192,-0.11068963567430978
-0.04587580973815486,-0.0881848737638915
-0.008369815439963624,-0.07176354822372177
-0.019735420723292485,0.6863312067212157
-0.031651196511123914,-0.12877235752220811
-0.01117278019836454,-0.10118085605665383
-0.030567402234656593,-0.097590094476858
-0.037178278654633586,-0.10263876123309741
-0.016245109391405665,-0.10168704637522652
-0.024706431125369188,-0.0959786619459152
-0.03391433352683759,-0.06269108072142471
-0.03936154758434185,-0.10819484831671589
0.08113384855926675,-0.04653160241546561
-0.027342734301733784,-0.08406532066108097
-0.0034056038948497847,-0.07832864063097267
0.027265415107577518,-0.09092413257220677
-0.02953694874845697,-0.0814296868559305
-0.029969774927821713,-0.050538099101505196
-0.06247025421674257,-0.11849208567626021
-0.03255492811728988,-0.09962938346760497
-0.03147744105617356,-0.1066541497520751
-0.01629963335828899,-0.10269682585222784
-0.05061214676698561,-0.10092235030133728
-0.04281071784041132,-0.09726744595337954
-0.031886061413917866,-0.1316981545128443
-0.06928626150270767,-0.09294102665131998
-0.0014236598707941805,-0.06860413740356264
0.03279647226363813,-0.11126038432123564
-0.018338535096689812,-0.0949177662546794
-0.02242318056049264,-0.0900121599066871
0.0035404134972700785,-0.06945320028126245
-0.02987368400991741,-0.05923401004798934
-0.0339993751017115,-0.09971692149980804
-0.07794106183000993,-0.06978144477436055
-0.02473880301893172,-0.08028947858993152
-0.02663603597936487,-0.10194257852513006
0.010345520296437816,-0.07936751201081138
-0.03216422793649887,-0.08713560897835149
-0.03457775146011455,-0.09172526591713825
-0.0108613864346786,-0.08688047537612642
-0.06262221537708079,-0.09190099454198153
-0.031911605751303806,-0.07996025667414242
-0.02683950563818205,-0.10067580080942046
-0.035268415699365674,-0.08124742401355789
-0.03609092687736276,-0.10670026052100678
-0.038435843984186535,-0.09250542589974764
-0.01347054865009889,-0.0994691981782928
-0.04978595727723861,-0.11790170785726478
-0.03391900843444551,-0.05144633070762539
-0.005369155755729604,-0.08653575751102593
-0.016769424011345124,-0.08166935371049189
-0.01711723522220021,-0.07704874574783727
-0.02944829096727203,-0.09366490378396142
-0.046947427729486124,-0.06601863794982743
-0.015030699578969742,-0.09530353165513283
-0.036706432768640385,-0.07161235934301091
0.06555628331625962,-0.09265305658115852
-0.028607680624747722,-0.06447589433693712
0.008014419998996991,-0.07654371163307516
-0.23787563849440785,-0.04506306603824051
-0.06374568800271474,-0.08770362305932111
-0.03383699261088968,-0.0844341927443768
-0.022484569297708284,-0.09418431964093901
-0.04485261212411393,-0.12310960287333342
-0.03932487810015317,-0.09606115168233192
-0.029715514806113008,-0.09800918976540884
-0.02973282038854702,-0.09686255343307221
-0.029119286647181886,-0.09531147537600607
-0.02784173696213621,-0.09666805687691848
0.019445058528402726,-0.06927443408089651
-0.031649581051938366,-0.09150313478268435
-0.031265288448735884,-0.08271650033789557
0.009356118675594938,-0.0756125372539288
-0.010885258571782463,-0.06337085607143056
-0.06033619470561802,-0.10771668290006087
-0.018540804088124085,-0.13318437012512152
-0.006519629741068789,-0.07961522892405837
-0.07810585149619326,-0.08107224992002265
-0.02552921694238286,-0.0988709666517959
-0.02682088409286698,-0.090541711530016
-0.039799082670642805,-0.0969536455661445
-0.040956151958971024,-0.08836580541923991
-0.05909530706268548,-0.08139059752850028
0.03790818737007262,-0.0690474730774513
-0.01965346458743844,-0.0809538424600722
-0.032602654560737854,-0.10937350000073187
-0.011355254629888789,-0.09050907104175737
-0.028819827365413886,-0.10228360802978942
-0.025762232281731468,-0.09409578954612052
-0.029162161877614445,-0.08221430124955093
-0.029346709115952607,-0.10059706663878143
-0.03254730252133098,-0.11600570510585606
-0.01069553317911387,-0.1082807306194189
-0.005883545000936713,-0.07760246711571919
-0.9061586621404678,-0.05837314161487761
-0.02356659949637184,-0.11586325472111009
-0.01841440025291763,-0.09546932537862785
0.051997195640852145,-0.0849350013357516
-0.03177937518680887,-0.088456603949227
-0.03125086847616432,-0.08324163571295107
-0.02643507482874996,-0.11933359843650393
-0.020722290508615043,-0.08881227605783695
-0.03499342543179229,-0.07927236183127118
-0.0340565789711893,-0.09706941346710951
-0.03034260883948367,-0.11468140298255902
-0.04376775359312493,-0.10054940184744986
-0.03607591107412217,-0.10800052364605384
-0.027175191279563082,-0.09382642004746358
-0.01888113887317966,-0.08789561258057743
0.02535460980426471,-0.04551066832557776
-0.037763924069377675,-0.07348991519232007
-0.041401655654600744,-0.07219925476685041
-0.056329425760513696,-0.10009526371816432
-0.04597668461122653,-0.10263494987064353
-0.043144147286381274,-0.10243628511246616
-0.019903738061270326,-0.0996256181198418
-0.035269311015004634,-0.09252404877519083
-0.02304901185881736,-0.07086107823061982
-0.026717593000885387,-0.08385889955837134
-0.027892022912778064,-0.09962807373793353
-0.024469873169365997,-0.08086205568672689
-0.01989179232179894,-0.11508282054487662
-0.029546835375289814,-0.09325457250447453
-0.0002843711732918308,-0.0848382121997111
-0.006662759999043422,-0.08885729570144263
-0.03934490223183751,-0.06467468718909553
-0.012313162654253418,-0.09703208314931033
-0.08537485287183078,-0.09186042042384779
-0.03214687581276143,-0.0629868382319072
0.20043964102685907,-0.30995307449341747
-0.050433661136629726,-0.11848841631766682
-0.010671151505413867,-0.09596997965083787
-0.029861936489928853,-0.10537306437490701
0.055839243356907264,-0.019662093428015837
0.00037929877056286365,-0.06935469931683197
-0.03190430231786734,-0.084756753436255
-0.03169086016502409,-0.08489069586692288
-0.01698578130813011,-0.05604432269502391
-0.048613154308745105,-0.11525059415804535
0.008688016636000384,-0.08860205764573093
-0.05236620028374639,-0.11942667518591221
-0.039581876452188025,-0.08987818253226276
-0.03379621011465217,-0.09918278349843568
-0.05030082024263938,-0.05717688232107054
1.4405671780332132,2.1448703684471204
0.024341709000060385,-0.07754588467840606
-0.015021866077544965,-0.07337308405681797
-0.03617354581122356,-0.09840957586139765
0.05037821593150693,-0.031720235546696784
0.09680627532752148,-0.08642516732996136
-0.020179691114261766,-0.1020233859256845
-0.031851191982601,-0.09229164204402562
-0.031175756405053212,-0.06778036534159826
-0.03314053186396859,-0.12694119472691673
-0.03421257782372811,-0.09316560506496496
-0.011732654848506496,-0.07948750262529625
-0.03336718876231104,-0.028969154680915543
-0.11909462248606806,-0.10027758462383374
-0.0334930238643157,-0.11502440119942074
-0.032933828093225315,-0.08707997487938368
-0.032599002655130827,-0.1150192544566917
-0.029527099823102518,-0.11569563690041734
-0.03548034937757527,-0.069613471224931
-0.024644990939614253,-0.024771266484022725
-0.008150490432495966,-0.06923318949601626
-0.004619253542757613,-0.07758723088350038
-0.04328556119605709,-0.08531050839925325
-0.05880615040841641,-0.10261509925188594
-0.02947911910245929,-0.09751402740239823
-0.04090671421601322,-0.11908704479138266
-0.0301705866702785,-0.08302296676784737
-0.013666402021216717,-0.09594030579284119
-0.04047774220047673,-0.07755502143116932
-0.040782244073700506,-0.10131297481246891
-0.030120327730215724,-0.09458252147125235
-0.03588183195416428,-0.09951865045158437
-0.034266365214058236,-0.10655119877803276
0.0051794991928126866,-0.10354583232882003
-0.02664312944806485,-0.09968701939525398
-0.036850255026272524,-0.11033372564595827
-0.007747958145544187,-0.09227970504861593
-0.03075522287163479,-0.130169054905862
-0.043531017405089245,-0.11154763803311407
-0.011512455434231073,-0.08307818129886146
-0.03378266795939594,-0.10082381167093948
-0.032802806376234284,-0.11831360386138434
-0.0502034143172323,-0.10018914024509895
-0.012882178808753197,-0.09682301806997007
-0.003582892408867222,-0.09017376721283094
-0.03664109510844582,-0.08657384055354667
-0.030107261977324426,-0.11670528850216998
-0.03110657872776934,-0.09808884497558079
-0.0077833811388094976,-0.08348258570215084
-0.01885283027708562,-0.0669004019101418
-0.01328123805301068,-0.0897591962926862
-0.024662267788837955,-0.09572973646988742
-0.030943100023052617,-0.10134276532593972
-0.07462861343482707,-0.09079756780684689
-0.03578542659498274,-0.09320893086204807
-0.04061291686123503,-0.10229289883728288
-0.01700116314058231,-0.09695155271861816
-0.03259771370282838,-0.0607474771351989
-0.06721972163496537,-0.10800871638858267
-0.005760414507705314,-0.06855909917365671
-0.011188736309688679,-0.06991846125295034
-0.03247374478616484,-0.09706906421845359
0.015133086190606937,-0.08925629175606486
-0.031637115953842054,-0.08947083091611258
-0.05360999165818098,-0.12073992170992426
-0.011534359501339696,-0.08327409506034038
-0.03195358094397033,-0.05621337449404107
-0.04292124210055831,-0.09642137358328987
0.01198486851968128,-0.12352374309754666
-0.032948452660044536,-0.10752647403694793
0.03078325558206796,-0.08641047168705801
-0.029340589255787752,-0.08778617747001605
-0.05279554172086787,-0.1122462494264167
0.003473944244238497,-0.06066145702188441
0.044307434258497036,-0.07310049652176032
-0.030003446861249672,-0.11935411470083146
-0.005258943156090434,-0.09562630650953485
-0.030630698934831335,-0.10275621965620386
0.08808439928957434,-0.04575274014149899
-0.044935105468993375,-0.08863501440820121
-0.02931720726433218,-0.08503951549690059
-0.0038958820783461245,-0.08648301835775818
-0.022002012335176513,-0.09078934858261611
-0.035019314613032315,-0.11541647733302152
-0.032648550253696285,-0.028038000727810264
-0.03140316657739764,-0.09870300532682544
-0.025084945316103835,-0.09732364142329741
0.012613777724289843,-0.07514197019599433
0.002956647690044556,-0.11040156518524258
-0.0183239805509976,-0.09798711520829118
-0.018696420523779622,-0.09212727095006801
-0.016474286131060945,-0.09650075347445575
0.6671732108171349,0.030481253263893393
-0.030592506620741422,-0.030881730593679713
-0.023898090980642037,-0.11579459893351408
-0.038501427671829014,-0.12071999791478977
-0.11262859397012126,-0.05036772877076312
-0.029159892132829324,-0.10384081013951241
-0.014132871669015001,-0.09147463684811308
0.027579956200393108,-0.07283117144133322
0.006712005456157688,-0.07402630665503024
-0.031234177714913658,-0.10976445328763229
0.004041543193413322,-0.11607641566173443
0.02966205429892277,0.009313426656208046
-0.06339389987156929,-0.07596907755427096
-0.03375998703030725,-0.0770052227735375
-0.029825518876540114,-0.10575110841915475
-0.021903872179169115,-0.10331532406214561
-0.06030159264501589,-0.08445606885648083
-0.03134388950444969,-0.09110684647233103
-0.015439091476340039,-0.104261608471785
-0.02184429696989218,-0.09040466401627095
-0.039334394209862844,-0.09676228072587734
-0.03023283339564875,-0.08976902901169494
-0.029762008823027264,-0.10071922018020962
-0.05742447339902368,-0.09848757678212927
-0.029326508396292583,-0.08257995514533589
-0.030002007801912423,-0.07625150419265503
-0.02711454422257742,-0.00826080200795587
-0.04359031431834626,-0.07074471399290672
-0.032637670468714575,-0.056053383327066886
-0.013793763881932986,-0.07699423235851865
-0.00808384015193142,-0.06455260437646615
-0.01363768732203887,-0.068210471385831
-0.011414715563649036,-0.060338105543410014
-0.033788930952689644,-0.09568163571318189
-0.021561347044069867,-0.08530916405448796
-0.022021273030081723,-0.10155892168291714
-0.0334313367376643,-0.0921275212655871
-0.000809378786422954,-0.10827830431403496
-0.02677742895943125,-0.08230257657002749
-0.021883412063525343,-0.09985547291716429
-0.028598788126936392,-0.11261355062742329
-0.031088511484833103,-0.0943629081003739
-0.032116867061382115,-0.11570834365818172
-0.027345221352582216,-0.08173955030985991
-0.017609084612858483,-0.0758479208353613
-0.022814318652630172,-0.041484523805615625
-0.030147265397845138,-0.0929113900868085
-0.03336136973953724,-0.06736440868666166
0.03656591977894097,-0.09545527553408006
-0.03872021242997581,-0.12288668245948497
-0.023169268539957537,-0.09931588469218788
-0.018198129129318508,-0.09840882557405034
-0.04430392468541089,-0.12202065626313974
-0.012439115053936581,-0.0743556062725072
-0.05013645899469743,-0.12145840741044822
-0.02717201479789466,-0.08902591684230665
-0.046587024040164016,-0.09760577232483808
-0.009943709361894704,-0.10059697918495428
-0.025934037610778393,-0.10001047164799037
-0.009442456746845518,-0.11917718896198981
-0.028733061684614425,-0.06533324764857062
0.0031000045233197104,-0.06526709931141964
-0.008348976243142514,-0.06959697248432939
-0.03037172358986462,-0.09829747257904131
0.012208321192906046,-0.08925286288605006
-0.029861582228263184,-0.09403336167988602
-0.03847776731276381,-0.09601112046448018
-0.025343663531707694,-0.07784504929932679
-0.03589193731000595,-0.09862501740139329
-0.03425645459881185,-0.10298238224209533
-0.04656012758474504,-0.08183305064869839
-0.008548912427349564,-0.09735365689612763
-0.010273628241244726,-0.08241737965165641
-0.02947470617856207,-0.034476487861393346
-0.0123944301148254,-0.08324978969624412
-0.050415159420059474,-0.04520259062969112
-0.008480541176350664,-0.08462533073356693
-0.017461675237232854,-0.12396350623536972
-0.009186329827808759,-0.07500516589077533
-0.05177828885809921,-0.09705159861062729
-0.034831065244526394,-0.11683817789809281
-0.021710907670515978,-0.08115604477504768
-0.02564149326345927,-0.10354770486070305
-0.03271048652742431,-0.09914493999946658
0.012973860603507137,-0.06689253201012132
-0.03631393017013662,-0.09923890738016172
-0.015651000561700767,-0.09977275980516143
-0.029370402284371266,-0.06841618450920128
0.03670497540614215,-0.07644040917133765
-0.05870544606086456,-0.11775401938492926
-0.021900637823090374,-0.10048582435060227
-0.03164413870394189,-0.054604640867536025
-0.018929247657958004,-0.09181286745253137
-0.017475619494984954,-0.08985043058072903
-0.028381038459449615,-0.10055659704969888
-0.022588615737654756,-0.09003149910226126
-0.01935083347057808,-0.0917747169953895
-0.05393534380822751,-0.11162690931758341
-0.0718165625939966,-0.08837768508668131
-0.07042813464024578,-0.10586185348604749
-0.03991581154372359,-0.10072369524959035
-0.05629786890639604,-0.10029431561988988
-0.024851901783756514,-0.10864216992071596
-0.016456603575411288,-0.07658131569457188
-0.033501550706909966,-0.09301293266890454
-0.04442862002793779,-0.08155569327677181
0.03266634943081914,-0.07175653198260762
-0.03875609688100934,-0.10437709214062954
-0.03767102657198396,-0.015946285519302217
0.051510987229812955,-0.11602407154288175
-0.03158207274166497,-0.11479580618826901
-0.01093866356033557,-0.04700623731545128
-0.023026518658909256,-0.08287974610943571
-0.03156399050124703,-0.08272198911386641
0.10090831922970075,-0.08951162028776799
-0.06920270872063217,-0.10404362744642337
-0.07845383597895439,-0.1031156682968426
-0.03303238710346301,-0.11179612310451359
-0.04011905359592796,-0.11465705530818784
-0.02945353423031674,-0.09054179633944955
-0.048385012319750675,-0.11236637169687547
-0.02349937574309635,-0.09654259706988755
0.03994113063934046,0.1315696609127146
-0.0459245077690672,-0.11892702899378438
-0.05407791534391104,-0.11260895048055741
-0.027109533039326728,-0.09866954353455482
-0.13204864949843698,-0.06156902397136088
-0.024994057318773272,-0.08106970045925195
-0.025450065788873655,-0.09495351212823133
-0.03285701384715212,-0.10961545848555732
0.005316961196143062,-0.07293357134293257
-0.032564784749159914,-0.10479871621911596
-0.03989636982128486,-0.102936529012785
-0.03474086701422996,-0.09349052765238919
-0.05035247859882275,-0.11689822849352992
-0.03145865744739486,-0.10404074562559834
-0.018336996423098162,-0.12411615429622003
-0.044553386455506994,-0.09584237186164635
-0.018886470345591988,-0.09494401800475605
-0.020182205402348163,-0.10193666961946302
-0.02663002538926365,-0.0909202489045142
-0.03163758590010857,-0.08040994916462108
0.00347115025501174,-0.06432729347374605
-0.017299665227934864,-0.06971486062116602
-0.03194863975097961,-0.0840284712241165
-0.029684468810787845,-0.08448064175751023
-0.02286111608332574,-0.08503898790288283
-0.03493531049365466,-0.09659482987966335
0.018795550551333196,-0.06408946156292053
-0.009811753663076545,-0.09342969454352762
-0.0741048958695334,-0.10113970335910899
-0.039397098252639706,-0.14722280903819907
-0.05377125404001104,-0.06632988577234067
-0.03940103175956611,-0.0746094323739015
-0.04771230694113282,-0.09612269258391798
0.01544796270946136,-0.07350185443414264
-0.018471886316816732,-0.08690415779697741
-0.07022802852985466,-0.08129130932549322
-0.012406730693948598,-0.06099404834664024
-0.029494136794554038,0.005501229923316808
-0.027218499812541985,-0.11823176502321253
-0.022672382413280623,-0.09056178095560324
-0.013859181562190626,-0.08207467488677284
-0.03090826102491362,-0.08838849630635703
-0.014242039507080362,-0.10930199771383398
-0.036212675071246536,-0.09371060360301664
-0.03201337254008446,-0.08390798627715612
-0.011692884390626324,-0.08774898141179355
-0.03356151048636624,-0.09945256573321942
-0.018958677740774366,-0.06538810613106591
-0.02719650829160436,-0.04015164123411474
0.02453446724612318,-0.04544913426389896
-0.03641527272285314,-0.09273709914244205
-0.04343666118541234,-0.1117921591984079
-0.032044038045151324,-0.09742806199022724
-0.0075054007587739835,-0.07707451595409293
-0.02967599126722087,-0.0942022352090981
0.10802241196014001,-0.10875792969961723
-0.07532712940334907,-0.07509387353764341
0.08425529273776255,-0.09839652555931389
-0.03759368754488879,0.008033630850882378
-0.02867812288814936,-0.10312627117618778
-0.03018334548479351,-0.07119104458059067
-0.014902879762411697,-0.09702674279929893
-0.0505942201679368,-0.11378059554526841
-0.048862802750262224,-0.10862465648905606
0.018024142943595223,-0.05208159028406656
0.061629265839466596,-0.08241972084538807
-0.027349823954953778,-0.10763841304691091
-0.0008002142297649506,0.0005673403653969622
-0.02832142498203502,-0.0998122635488905
0.01539396454596309,-0.09397831865659168
-0.037362201419757476,-0.11086691991952015
-0.03528525674822469,-0.08635288402750041
-0.05868394069254301,-0.12148656414287551
0.008475101661631124,-0.09269913133724539
-0.03523272025815216,-0.10973557206730322
-0.04030247558872624,-0.10171369958180942
-0.026961865555531442,-0.10705639517158586
-0.0428231835051629,-0.09746361244319424
-0.03141658467922792,-0.09170001286332752
-0.02948978790272405,-0.07503140445667067
-0.011549896212064259,-0.09312447271564428
-0.007782157956316094,-0.11533196686542846
-0.0352733270911918,0.017076127767938876
-0.04183821050457115,-0.07918534852203152
-0.024289719987301783,-0.09820099912652958
-0.03080737255210951,-0.08872781281153366
-0.028784409132054156,-0.07267554666451148
-0.03035235761792865,-0.09954388800170066
-0.0396538060828,-0.0761105421194298
-0.08788967051800856,-0.09862079404264046
-0.003083494438275991,-0.08051544394194515
-0.006853082495466373,-0.08125358412514935
-0.02408183031939093,-0.09994792649666684
-0.04538522402696321,-0.1111120885075717
-0.012910672512297605,-0.0916296174963327
-0.038413800448059865,-0.03439280520189003
-0.032437967482121355,-0.07723473756095789
-0.03145311083479152,-0.09707317095951562
-0.011523972253292047,-0.05987288929972712
-0.04182808286028594,-0.07570824290693823
-0.03446009179876275,-0.06692170301805933
-0.04115379420851137,-0.10182745547809105
-0.03276268410917349,-0.10309221518257156
-0.005246161297588259,-0.09657316588558817
-0.03290110670685248,-0.07867334417857941
-0.03012173560461423,-0.10184504892376806
-0.02925052707569098,-0.0888897042009531
-0.015589317242974965,-0.09921328333323798
-0.031360541997566216,-0.0467327259317607
-0.007861195438738533,-0.07350747603415458
-0.027446632243947944,-0.08519486832443168
-0.017312180191709547,-0.08946201942358623
-0.03947919848142245,-0.1032391145682805
0.012781201371042439,-0.11170236406414369
-0.3568945358636988,0.6593424466658704
-0.028369251270174978,-0.09115537692433123
-0.008760777812239828,-0.07924110919645472
0.026208581176289325,-0.08456731144687524
-0.02465462143817454,-0.10671925141235472
0.006922231839974868,-0.06321700782749717
-0.04428346703660635,-0.09483916294367889
-0.04489404924832263,-0.09507132292566456
-0.023294041616282457,-0.11477925093322772
-0.03346985218892531,-0.1054922464506145
-0.02766845372007757,-0.0883998911811566
0.02153426246156631,-0.07406334861507885
-0.0320607128267173,-0.06536853762891115
-0.030781512663178967,-0.051940179636549955
-0.034204000212581964,-0.091390861162288
-0.03368141772996519,-0.08387713982010953
-0.031599324378496885,-0.10260557747335408
-0.066082137437107,-0.10149005766832686
-0.027250015100593328,-0.10265530322839822
-0.03396989107329468,-0.10176001063322952
-0.0009432926576524447,-0.06465080180245392
-0.024417866928279464,-0.12320270504668335
-0.03554816670396432,-0.032331367122205634
-0.03980800598318024,-0.08994679997617505
-0.035147470788718715,-0.10988442531835596
-0.01298537866920757,-0.1045517804215419
-0.03102892320470224,-0.11293793885874165
-0.030668745014035714,-0.09720054604219305
-0.027705399278809523,-0.0950230768311991
-0.04675315473024644,-0.055426772424146176
-0.025155781888602347,-0.062194717878404804
-0.029979071099657972,-0.10330278284333405
-0.0126161377007602,-0.11315702793906568
0.005820756741824529,-0.08190838341764572
-0.039621126372048204,-0.08597903966902985
-0.0313656335480538,-0.09316461670449855
-0.0364709775997325,-0.11732601952351651
-0.021345495366403733,-0.06621069874576602
-0.034339435436634425,-0.10076107467526119
-0.01500937506440514,-0.07732985389227953
-0.02779462673762434,-0.09653043968554331
-0.03410582907563314,-0.09568771118488095
-0.02349687405213747,-0.08840431751590072
-0.0471337977586877,-0.11061782063137243
0.0062792640114288645,-0.06631116888629851
0.004994493737974781,-0.086547736040961
-0.03090222349978522,-0.08922416239103526
-0.012388133892590636,-0.06717534465421049
-0.029803927641027128,-0.09192106540309797
-0.048790585189280256,-0.10839805458399321
-0.015612212843820918,-0.0815757696911097
-0.029528667161905386,-0.07375586002215007
-0.04589680523642359,-0.0682994274502976
0.010494583637379429,-0.06622100246426554
-0.03238716595660596,-0.1079965601656967
-0.03206752251435796,-0.08769159999026688
-0.04682405708011217,-0.08152350913505091
-0.042881634318884976,-0.08957221683686062
-0.027979169121613856,-0.12211196663412135
-0.036011257838534094,-0.07883260277336435
-0.009848673382319095,-0.06899238094401738
0.004810920032619459,-0.06405637681677609
