alarm_id,device_id,start_timestamp,end_timestamp
5,7,852,856
5,11,852,856
3,20,853,856
11,11,853,856
11,17,854,856
5,16,854,856
16,17,855,856
5,1,886,910
1,12,891,902
19,12,897,906
1,20,897,902
3,1,897,899
1,12,897,906
15,0,911,928
16,21,912,919
18,21,916,928
3,0,918,928
5,0,918,928
18,0,923,928
1,21,924,928
13,12,937,945
3,12,942,945
14,9,942,945
5,15,984,988
10,6,1029,1098
0,9,1048,1080
8,5,1048,1087
11,12,1049,1066
16,5,1049,1052
5,14,1051,1080
5,12,1053,1077
11,5,1055,1068
19,4,1058,1093
3,9,1059,1061
11,9,1059,1080
11,14,1063,1080
17,5,1063,1077
3,12,1064,1077
17,9,1065,1087
18,23,1067,1071
5,12,1069,1074
7,14,1070,1087
1,12,1070,1077
1,18,1072,1077
5,14,1072,1080
1,9,1072,1086
11,9,1073,1087
16,19,1073,1080
11,18,1074,1077
16,5,1075,1080
3,9,1075,1077
1,12,1076,1081
2,9,1076,1081
16,6,1077,1098
3,14,1077,1080
4,19,1077,1081
7,9,1077,1087
15,19,1078,1081
11,5,1078,1087
5,12,1078,1080
15,14,1078,1081
3,9,1079,1080
5,5,1079,1080
3,4,1080,1093
1,19,1080,1081
18,9,1080,1081
3,9,1080,1081
6,23,1084,1091
16,4,1089,1093
18,4,1090,1091
11,6,1091,1098
1,21,1136,1153
19,18,1146,1170
3,12,1147,1170
1,18,1151,1170
3,18,1162,1170
15,11,1260,1282
18,7,1261,1263
18,17,1265,1282
14,10,1278,1282
1,16,1278,1282
10,7,1391,1402
4,16,1420,1437
18,20,1424,1437
16,11,1424,1435
0,16,1424,1434
16,16,1425,1429
5,20,1426,1437
11,11,1426,1429
11,17,1426,1435
0,21,1426,1434
11,8,1428,1433
16,20,1430,1437
5,8,1431,1437
5,20,1431,1434
1,16,1431,1434
3,12,1433,1437
16,16,1434,1437
5,12,1435,1437
18,11,1435,1437
19,19,1457,1476
1,9,1461,1476
0,19,1466,1502
10,2,1525,1533
16,2,1530,1533
17,23,1532,1537
7,6,1533,1537
8,14,1535,1549
16,14,1536,1549
6,9,1538,1549
17,9,1540,1549
1,9,1546,1549
18,14,1546,1549
11,12,1546,1549
9,1,1569,1590
16,1,1577,1580
16,20,1586,1590
11,13,1586,1590
16,21,1712,1729
19,19,1726,1754
6,9,1727,1754
11,9,1728,1754
18,19,1730,1737
18,12,1731,1754
6,19,1732,1750
5,19,1734,1737
16,19,1734,1742
5,20,1737,1754
11,14,1737,1754
18,5,1743,1754
1,1,1744,1748
11,19,1745,1753
3,9,1746,1753
5,12,1747,1749
1,13,1749,1754
12,15,1756,1819
14,15,1765,1808
16,15,1775,1790
3,22,1799,1814
10,15,1800,1819
3,22,1805,1808
16,22,1810,1819
5,15,1811,1813
12,14,1812,1830
14,2,1815,1819
5,14,1819,1830
16,9,1824,1825
16,9,1828,1830
0,11,1905,1940
11,7,1913,1918
16,11,1913,1933
11,17,1914,1933
5,10,1928,1940
11,7,1931,1933
11,17,1933,1940
8,23,1947,1954
10,4,1952,1954
16,23,1953,1954
15,14,2011,2065
15,13,2018,2024
1,14,2020,2029
18,14,2026,2065
5,6,2027,2066
5,9,2039,2055
1,5,2041,2047
6,11,2043,2182
1,6,2043,2064
5,14,2044,2065
11,23,2044,2066
11,19,2047,2055
17,14,2047,2065
7,9,2048,2051
11,7,2049,2086
11,11,2049,2076
1,9,2051,2065
1,14,2051,2055
11,9,2052,2065
3,12,2053,2055
3,9,2058,2060
18,16,2060,2062
18,10,2063,2090
5,9,2069,2112
3,9,2071,2075
1,14,2072,2079
18,17,2079,2094
3,19,2079,2112
5,17,2082,2094
1,19,2086,2087
11,16,2087,2088
1,19,2087,2112
3,12,2087,2112
3,9,2087,2112
1,14,2092,2112
1,12,2094,2112
18,11,2098,2171
5,17,2102,2150
19,7,2110,2126
7,17,2110,2162
18,10,2111,2115
5,16,2112,2137
1,11,2113,2144
18,16,2115,2180
18,10,2115,2182
3,20,2115,2124
5,23,2116,2138
1,17,2118,2120
11,11,2120,2137
1,16,2121,2138
11,21,2121,2128
3,23,2122,2138
3,23,2122,2131
3,20,2124,2137
7,23,2124,2168
11,7,2127,2158
7,10,2127,2171
11,21,2130,2137
3,11,2131,2137
5,11,2135,2151
1,16,2136,2137
3,17,2140,2150
5,16,2141,2152
5,11,2142,2148
5,16,2142,2169
5,23,2143,2144
11,11,2143,2169
11,11,2144,2148
3,11,2145,2150
6,15,2146,2244
11,17,2146,2150
1,21,2146,2161
3,23,2147,2150
3,17,2147,2151
11,22,2147,2159
11,21,2147,2169
5,10,2150,2171
18,22,2152,2179
18,17,2155,2175
7,21,2157,2180
1,10,2162,2171
11,4,2166,2168
7,17,2167,2171
5,17,2167,2168
11,16,2168,2169
11,16,2169,2182
11,16,2170,2180
5,17,2171,2175
5,11,2181,2182
11,22,2189,2193
5,0,2194,2207
16,21,2206,2237
18,2,2211,2220
5,15,2213,2220
11,15,2216,2220
11,22,2217,2220
11,21,2223,2253
11,22,2223,2235
11,3,2224,2263
18,22,2224,2244
18,2,2229,2231
11,15,2237,2244
4,2,2265,2350
2,22,2271,2294
1,22,2276,2294
11,22,2276,2294
5,15,2277,2318
11,15,2277,2277
1,22,2279,2315
0,15,2280,2293
0,2,2280,2312
11,2,2281,2293
16,15,2282,2288
1,2,2285,2302
1,22,2286,2318
16,22,2287,2293
11,22,2288,2293
16,15,2291,2291
5,2,2291,2312
15,20,2292,2294
0,2,2294,2298
3,2,2294,2312
11,22,2298,2310
18,2,2298,2312
16,2,2300,2302
3,2,2303,2311
0,15,2305,2350
5,2,2308,2312
16,2,2310,2312
11,15,2310,2312
16,2,2313,2319
1,2,2314,2318
16,15,2318,2347
0,2,2319,2324
11,15,2321,2331
16,2,2322,2323
16,22,2323,2346
5,15,2324,2350
3,15,2327,2327
18,15,2330,2336
11,15,2331,2347
10,2,2333,2350
3,22,2335,2340
12,2,2337,2350
1,22,2337,2350
1,2,2339,2350
16,15,2339,2350
5,2,2339,2350
3,2,2339,2350
11,15,2340,2350
1,15,2344,2350
1,15,2347,2350
11,22,2347,2350
1,18,2356,2391
9,9,2417,2419
16,12,2418,2419
12,14,2471,2505
3,9,2482,2491
5,23,2497,2527
1,6,2498,2526
3,23,2498,2527
11,4,2508,2512
1,23,2510,2527
3,16,2510,2527
11,23,2511,2527
13,14,2516,2601
11,4,2517,2527
3,4,2524,2525
3,14,2539,2553
0,14,2567,2578
5,9,2571,2578
0,14,2580,2600
16,14,2583,2600
11,9,2595,2600
11,14,2595,2600
12,2,2744,2761
13,7,2820,2821
5,3,2840,2856
19,5,2841,2874
3,3,2842,2854
3,18,2847,2856
3,5,2856,2874
8,15,2863,2915
16,9,2866,2874
6,5,2869,2870
1,2,2869,2870
11,14,2872,2874
2,22,2873,2906
15,20,2875,2906
10,15,2876,2880
14,13,2877,2906
1,8,2886,2906
14,8,2886,2894
18,20,2886,2906
18,8,2887,2901
3,20,2887,2894
15,15,2890,2906
5,1,2890,2906
3,2,2891,2906
14,15,2891,2906
17,15,2892,2904
3,1,2893,2906
3,20,2893,2906
16,2,2893,2906
6,2,2894,2915
11,15,2895,2906
7,8,2896,2901
17,12,2896,2906
3,2,2897,2903
8,9,2899,2991
10,22,2902,2915
1,15,2902,2906
18,15,2903,2915
17,15,2903,2906
4,22,2904,2906
1,1,2904,2906
18,12,2904,2906
3,22,2905,2906
14,8,2905,2906
2,19,2909,2920
18,2,2910,2915
18,15,2910,2915
6,5,2911,2936
16,9,2912,2987
16,15,2912,2915
2,5,2913,2940
11,5,2914,2916
18,9,2917,2927
11,5,2919,2934
0,14,2920,2963
5,9,2920,2927
15,9,2923,2940
14,12,2924,2940
15,9,2924,2940
6,9,2925,2951
3,9,2925,2940
3,19,2925,2940
17,5,2926,2933
2,14,2926,2972
3,12,2926,2927
11,9,2926,2936
18,14,2927,2940
14,14,2927,2940
15,14,2927,2963
1,9,2928,2941
17,9,2929,2940
3,18,2929,2940
11,9,2929,2931
17,14,2930,2940
18,19,2930,2951
14,12,2931,2940
1,12,2932,2933
1,5,2932,2940
6,19,2932,2972
18,9,2932,2940
3,20,2932,2938
18,9,2932,2937
2,12,2932,2991
18,19,2933,2936
18,12,2933,2940
5,19,2933,2937
3,9,2933,2940
3,9,2933,2940
16,14,2934,2968
18,9,2934,2936
4,18,2934,2939
18,19,2934,2940
1,14,2934,2972
11,14,2936,2968
3,19,2936,2940
3,14,2936,2937
5,9,2936,2940
16,9,2936,2963
1,9,2937,2940
18,3,2937,2939
1,5,2937,2940
14,12,2937,2940
15,20,2937,2942
7,19,2937,2940
11,12,2938,2943
16,14,2938,2940
11,14,2939,2951
3,5,2939,2940
17,14,2939,2963
11,19,2939,2940
3,20,2939,2940
11,19,2941,2951
18,19,2941,2971
17,20,2941,2942
3,14,2942,2953
17,12,2942,2948
17,9,2943,2952
11,9,2944,2945
18,9,2945,2956
5,9,2949,2956
11,14,2950,2956
10,19,2953,2977
11,9,2953,2956
1,9,2953,2972
7,19,2953,2956
10,9,2954,2967
16,5,2954,2967
1,19,2955,2956
1,19,2955,2964
18,9,2957,2963
2,5,2958,2960
16,12,2958,2962
16,14,2959,2967
4,9,2959,2960
15,9,2960,2972
7,19,2961,2963
7,14,2962,2963
3,5,2962,2972
18,12,2963,2972
1,14,2964,2991
7,9,2964,2972
17,19,2964,2972
1,19,2966,2991
2,19,2966,2989
17,9,2966,2971
15,20,2968,2991
17,19,2968,2989
18,20,2970,2977
16,13,2971,2991
18,13,2971,2991
16,5,2971,2983
3,12,2971,2972
16,12,2971,2991
18,5,2971,2972
15,18,2971,2982
5,16,2972,2977
15,18,2972,2991
11,19,2972,2987
3,1,2973,2984
16,3,2974,2985
1,12,2974,2983
11,23,2974,2975
17,3,2975,2991
3,8,2975,2991
18,19,2976,2977
16,14,2976,2981
14,1,2976,2979
14,12,2976,2991
1,19,2977,2989
14,8,2978,2981
17,19,2980,2984
1,16,2980,2991
18,12,2980,2991
16,8,2981,2991
17,22,2982,2984
3,22,2983,2989
7,12,2983,2991
5,9,2984,2991
17,9,2984,2989
17,9,2984,2991
4,18,2984,2991
11,5,2986,2991
5,12,2987,2991
3,12,2987,2991
16,22,2987,2991
11,20,2988,2991
18,20,2988,2991
10,5,2988,2991
3,12,2989,2991
11,8,2989,2991
11,12,2989,2991
18,12,2989,2991
3,20,2990,2991
7,12,2990,2991
5,12,2990,2991
14,12,2990,2991
0,15,3058,3082
1,0,3059,3119
0,22,3064,3081
16,15,3067,3082
5,22,3068,3070
11,22,3072,3082
11,22,3074,3080
5,15,3079,3082
6,8,3090,3096
10,20,3139,3170
16,1,3142,3147
18,12,3143,3144
18,13,3157,3168
18,1,3161,3169
16,16,3164,3170
16,20,3169,3170
19,16,3238,3249
3,11,3240,3240
6,21,3246,3249
18,16,3247,3248
6,11,3324,3348
18,11,3330,3343
5,16,3331,3343
11,23,3332,3343
3,11,3334,3341
7,16,3335,3343
3,23,3337,3343
3,20,3338,3343
11,10,3340,3348
11,16,3340,3343
11,11,3340,3343
7,11,3342,3343
18,16,3344,3348
7,23,3346,3348
7,6,3444,3473
2,15,3475,3482
15,2,3539,3563
14,15,3547,3563
14,2,3551,3563
1,15,3559,3563
9,10,3567,3622
10,11,3583,3622
16,17,3583,3618
16,11,3590,3622
18,17,3590,3622
11,17,3592,3599
11,11,3593,3618
5,17,3596,3606
5,11,3598,3622
1,11,3598,3606
11,10,3601,3606
3,7,3603,3622
1,10,3604,3622
3,17,3605,3606
10,6,3605,3630
3,17,3606,3622
16,16,3613,3622
3,16,3614,3622
7,11,3615,3622
17,11,3618,3622
1,11,3619,3622
3,11,3619,3622
18,7,3621,3622
16,23,3628,3630
2,15,3671,3727
15,22,3675,3677
15,2,3679,3727
3,15,3680,3716
3,15,3681,3711
14,15,3681,3698
1,15,3685,3704
3,15,3690,3696
18,22,3694,3704
14,18,3705,3719
1,15,3705,3727
15,15,3706,3716
1,22,3706,3716
18,2,3708,3716
17,2,3708,3716
18,15,3710,3727
18,22,3711,3716
5,2,3713,3727
7,15,3714,3716
11,2,3714,3720
4,2,3715,3727
5,15,3716,3727
1,2,3716,3727
18,15,3718,3727
1,2,3719,3725
5,15,3719,3727
18,2,3720,3727
1,22,3723,3727
16,15,3725,3727
18,22,3726,3727
3,7,3734,3844
0,7,3744,3773
16,11,3749,3752
17,22,3749,3757
11,7,3764,3773
1,21,3856,3860
16,10,3988,4054
0,10,4000,4052
11,11,4005,4038
5,10,4014,4030
1,11,4018,4030
3,10,4019,4021
3,11,4022,4023
11,10,4035,4038
16,11,4035,4052
16,10,4036,4042
11,7,4038,4052
11,17,4047,4048
16,22,4074,4143
11,20,4103,4125
7,2,4154,4202
11,15,4164,4202
15,8,4243,4294
18,8,4254,4291
1,20,4258,4263
18,20,4263,4294
5,20,4263,4279
5,12,4264,4276
11,1,4265,4279
1,20,4266,4276
1,1,4266,4279
3,8,4267,4279
7,16,4268,4294
11,16,4269,4271
3,12,4271,4276
11,13,4274,4279
11,16,4274,4279
3,13,4274,4279
11,22,4275,4279
14,8,4275,4294
1,16,4277,4279
5,20,4277,4294
3,13,4278,4294
11,21,4278,4294
3,1,4278,4279
7,8,4281,4294
3,20,4282,4294
11,8,4284,4294
7,1,4287,4294
5,20,4290,4291
3,8,4290,4293
17,10,4410,4426
7,21,4484,4633
11,21,4499,4522
11,16,4513,4561
5,22,4514,4598
11,20,4517,4522
1,15,4520,4533
3,22,4524,4572
11,15,4530,4592
1,22,4531,4532
1,22,4555,4598
9,8,4575,4630
3,15,4575,4595
7,20,4575,4595
1,1,4577,4580
11,16,4578,4586
11,1,4580,4587
1,20,4584,4598
16,22,4588,4600
1,8,4588,4612
11,15,4593,4598
3,15,4595,4598
3,22,4596,4598
3,16,4599,4619
10,20,4602,4628
16,8,4607,4628
16,8,4612,4620
11,16,4620,4633
18,1,4624,4628
7,1,4627,4628
7,4,4628,4693
18,20,4636,4664
7,20,4645,4664
11,16,4647,4664
7,16,4650,4664
5,16,4653,4662
11,23,4657,4664
3,21,4658,4662
11,4,4658,4678
11,21,4658,4662
16,2,4740,4764
10,6,4749,4756
5,11,4758,4768
1,16,4766,4768
2,5,4788,4922
18,5,4793,4868
5,9,4793,4859
11,19,4811,4847
1,9,4812,4812
1,9,4816,4827
3,5,4819,4859
4,9,4819,4859
8,8,4820,4877
16,14,4820,4837
10,14,4822,4826
18,12,4828,4829
7,9,4829,4840
0,9,4830,4859
16,8,4832,4851
1,5,4832,4839
18,14,4833,4847
11,14,4833,4837
14,1,4834,4868
11,19,4835,4840
11,5,4835,4840
11,14,4837,4849
3,14,4837,4837
12,14,4837,4859
18,9,4837,4859
6,10,4838,4855
5,9,4838,4868
3,19,4839,4859
3,9,4839,4859
11,9,4839,4859
14,14,4839,4859
18,12,4839,4859
17,8,4839,4853
16,5,4840,4854
1,12,4840,4859
7,20,4840,4852
7,18,4841,4859
11,19,4841,4868
11,20,4842,4851
10,8,4842,4869
5,12,4843,4859
16,5,4843,4858
0,12,4844,4859
11,12,4845,4849
11,12,4845,4850
3,1,4845,4868
2,20,4846,4874
3,18,4846,4859
3,14,4846,4868
5,9,4846,4859
11,3,4846,4859
5,5,4846,4858
5,9,4847,4850
16,20,4847,4850
1,9,4847,4859
3,5,4848,4850
3,19,4848,4868
7,9,4848,4859
11,14,4848,4868
18,19,4848,4849
16,14,4849,4852
1,9,4850,4856
1,20,4850,4859
1,12,4850,4868
7,12,4850,4859
15,22,4850,4862
11,18,4851,4854
1,8,4851,4858
11,8,4851,4852
3,19,4852,4868
3,14,4852,4859
1,14,4852,4868
11,19,4853,4859
12,5,4853,4856
7,14,4854,4859
7,12,4854,4859
3,12,4854,4859
5,18,4854,4859
1,5,4854,4858
14,20,4855,4856
1,19,4855,4863
1,9,4856,4922
5,19,4856,4859
3,14,4856,4868
4,22,4857,4867
5,14,4857,4859
5,14,4858,4859
3,19,4858,4859
16,12,4858,4859
17,8,4858,4877
11,12,4858,4859
18,12,4858,4859
16,18,4858,4859
15,1,4859,4861
16,8,4859,4862
1,12,4859,4868
11,12,4861,4863
1,14,4865,4867
11,20,4865,4874
1,19,4865,4868
11,12,4867,4868
1,22,4872,4874
17,9,4875,4922
15,9,4879,4906
17,12,4879,4883
18,19,4881,4906
14,14,4885,4905
3,12,4885,4906
18,5,4887,4922
7,9,4889,4922
5,19,4890,4906
16,19,4893,4906
3,12,4899,4906
16,19,4900,4905
1,12,4901,4903
5,9,4901,4903
3,9,4901,4902
3,5,4902,4902
1,19,4902,4906
3,14,4903,4906
5,9,4903,4907
3,5,4903,4906
1,14,4904,4907
1,9,4904,4907
16,12,4905,4906
1,12,4905,4907
11,9,4905,4906
3,9,4906,4907
16,20,4909,4956
5,9,4910,4912
3,12,4910,4912
1,5,4912,4922
7,5,4916,4922
11,5,4921,4922
11,13,4933,4939
16,18,4962,5104
11,3,4979,4982
19,14,4980,4996
1,9,4983,4996
3,14,4992,4996
11,12,5033,5068
6,16,5075,5091
10,17,5158,5184
18,17,5160,5184
7,17,5161,5169
5,11,5164,5184
18,11,5167,5184
5,16,5172,5177
3,23,5172,5177
5,7,5173,5182
7,7,5173,5184
5,10,5173,5184
3,7,5175,5178
3,10,5178,5184
5,11,5179,5184
1,10,5179,5182
5,17,5180,5182
16,11,5181,5184
2,13,5205,5210
18,1,5259,5266
11,0,5383,5512
11,7,5401,5437
16,21,5422,5435
3,18,5467,5503
17,12,5654,5833
15,19,5654,5710
1,19,5656,5702
6,17,5659,5672
17,9,5664,5667
16,9,5665,5710
7,9,5666,5713
11,9,5667,5713
17,9,5667,5668
17,9,5668,5710
1,9,5676,5710
11,19,5679,5713
7,14,5683,5685
11,12,5685,5711
3,19,5690,5710
18,19,5695,5695
7,12,5700,5745
1,19,5703,5710
11,18,5706,5745
11,18,5708,5708
10,2,5713,5719
7,20,5715,5797
11,22,5725,5735
11,1,5725,5755
14,21,5730,5731
11,9,5742,5745
11,13,5746,5796
17,5,5754,5764
7,18,5763,5813
11,16,5766,5769
11,16,5772,5789
11,22,5774,5785
2,3,5774,5777
11,18,5778,5813
11,3,5786,5788
11,22,5789,5797
11,20,5792,5793
7,9,5796,5833
11,12,5802,5833
7,20,5817,5833
11,5,5827,5833
11,13,5831,5833
2,15,5849,5914
1,2,5854,5889
5,2,5858,5888
1,22,5864,5914
0,22,5873,5877
4,15,5873,5914
16,2,5873,5890
5,22,5875,5913
18,2,5875,5898
5,15,5876,5889
18,22,5878,5914
0,15,5879,5913
18,22,5879,5914
1,15,5880,5889
7,15,5881,5907
11,2,5882,5889
7,20,5883,5902
11,15,5883,5888
12,15,5887,5898
16,22,5887,5900
11,15,5888,5891
10,22,5889,5897
10,22,5889,5893
10,15,5891,5894
3,20,5893,5913
12,22,5894,5914
16,15,5895,5904
15,15,5895,5910
11,15,5898,5907
1,15,5899,5907
5,15,5900,5913
5,22,5901,5914
3,15,5902,5914
3,22,5903,5910
3,2,5904,5910
16,20,5906,5914
11,15,5908,5913
11,22,5908,5913
14,15,5909,5910
5,15,5910,5914
11,13,5910,5914
4,18,5999,6020
16,12,6002,6020
11,18,6003,6004
0,3,6007,6020
16,18,6011,6020
16,18,6015,6020
11,9,6018,6020
12,11,6086,6091
6,9,6087,6096
18,9,6093,6096
5,5,6093,6096
11,5,6094,6096
6,7,6123,6194
1,13,6125,6129
18,7,6132,6187
17,18,6139,6142
1,15,6142,6174
5,11,6144,6182
3,7,6145,6146
7,11,6145,6151
11,17,6156,6161
7,11,6157,6168
3,7,6158,6182
1,16,6160,6182
11,10,6160,6172
11,7,6163,6182
7,7,6163,6179
11,16,6165,6168
3,17,6167,6182
1,11,6171,6176
11,17,6173,6182
3,17,6175,6182
3,16,6175,6182
3,11,6178,6181
5,21,6186,6192
9,6,6199,6289
16,6,6208,6230
1,23,6214,6289
1,6,6265,6289
16,23,6278,6289
11,4,6282,6289
4,10,6289,6299
18,10,6294,6299
19,6,6352,6389
2,11,6366,6367
16,23,6373,6389
3,23,6378,6389
3,6,6381,6385
13,6,6453,6459
6,11,6586,6616
18,10,6595,6616
18,11,6600,6616
5,17,6601,6609
5,16,6602,6616
1,16,6605,6616
14,23,6605,6607
11,7,6607,6616
3,23,6608,6616
11,22,6609,6645
3,16,6609,6616
1,21,6611,6616
11,10,6614,6616
5,10,6615,6616
15,20,6635,6642
14,20,6636,6642
3,20,6639,6642
16,8,6641,6642
7,23,6704,6717
11,6,6708,6717
11,4,6710,6717
6,21,6802,6820
11,0,6803,6820
3,17,6896,6898
9,4,6976,6984
10,23,6981,6984
12,18,7056,7063
6,22,7058,7064
11,15,7061,7064
14,15,7062,7133
10,17,7066,7104
3,22,7078,7094
18,11,7086,7097
3,2,7121,7133
19,8,7150,7174
6,20,7155,7174
3,8,7158,7174
11,20,7162,7163
11,22,7162,7174
11,8,7165,7174
11,1,7167,7174
11,20,7172,7174
18,13,7172,7174
4,20,7250,7326
2,8,7250,7326
12,1,7252,7252
5,22,7252,7273
18,22,7252,7264
1,8,7253,7260
18,12,7253,7326
3,22,7254,7273
0,13,7255,7304
18,13,7256,7263
5,20,7256,7263
11,8,7258,7273
7,20,7259,7263
7,9,7260,7263
10,12,7260,7260
0,8,7261,7300
1,1,7261,7263
1,22,7261,7273
18,22,7262,7280
16,20,7263,7306
11,12,7266,7306
18,20,7267,7273
4,8,7270,7326
15,8,7272,7306
15,20,7272,7273
5,20,7273,7278
14,20,7273,7306
16,22,7273,7280
1,20,7273,7274
3,13,7273,7280
1,8,7273,7283
16,20,7274,7294
0,12,7274,7326
18,8,7275,7291
11,13,7275,7278
11,16,7275,7278
0,20,7276,7320
18,20,7276,7285
11,12,7276,7289
18,20,7276,7320
16,12,7277,7283
7,1,7278,7292
17,20,7278,7339
0,8,7279,7309
16,8,7279,7291
5,13,7279,7304
5,12,7280,7326
7,13,7280,7314
11,8,7280,7283
10,12,7281,7302
11,9,7281,7283
5,20,7281,7318
11,13,7282,7292
11,20,7282,7300
7,20,7282,7307
3,8,7283,7291
16,9,7283,7292
5,9,7283,7292
5,8,7284,7285
5,8,7284,7300
16,8,7284,7288
5,20,7284,7285
16,18,7284,7302
11,13,7285,7304
11,13,7285,7298
3,16,7285,7318
11,20,7286,7326
1,20,7286,7292
11,13,7287,7304
5,13,7287,7326
18,9,7287,7302
11,1,7289,7291
5,20,7289,7295
11,20,7289,7307
3,5,7289,7292
3,9,7289,7303
3,13,7290,7298
5,12,7290,7302
16,22,7290,7304
1,1,7291,7295
11,22,7291,7320
7,12,7291,7304
11,12,7291,7318
14,8,7291,7306
11,8,7293,7298
1,22,7293,7295
11,20,7293,7295
5,1,7293,7297
11,12,7293,7304
3,13,7293,7299
18,20,7293,7306
1,20,7294,7304
5,9,7294,7321
3,1,7294,7295
16,20,7295,7305
1,20,7295,7297
12,13,7295,7305
3,1,7296,7297
3,12,7296,7326
5,8,7296,7301
18,20,7296,7306
3,20,7296,7300
7,22,7296,7301
11,9,7297,7326
5,12,7297,7320
1,9,7297,7320
12,22,7298,7300
3,5,7298,7299
11,18,7298,7304
3,20,7299,7326
10,20,7300,7305
1,12,7300,7302
16,13,7300,7320
11,20,7300,7304
12,8,7300,7310
11,20,7300,7309
11,20,7301,7318
3,13,7301,7318
16,20,7301,7309
7,16,7301,7302
5,16,7302,7323
11,20,7303,7309
11,12,7303,7320
18,1,7304,7326
16,1,7304,7322
5,1,7304,7309
3,11,7305,7323
16,12,7305,7322
11,5,7305,7305
1,16,7305,7314
5,22,7305,7313
3,20,7305,7306
1,14,7306,7321
3,1,7306,7329
18,20,7306,7307
3,23,7307,7323
11,9,7307,7312
3,12,7308,7321
14,8,7308,7310
5,1,7308,7311
7,16,7308,7321
0,20,7309,7315
12,20,7309,7323
3,8,7309,7326
5,20,7309,7326
1,16,7309,7313
3,22,7310,7318
3,16,7310,7323
11,9,7310,7322
1,22,7310,7326
5,8,7310,7323
11,20,7311,7321
1,20,7311,7323
1,20,7312,7314
5,8,7312,7314
16,20,7313,7317
3,13,7314,7315
11,13,7315,7318
11,1,7315,7320
5,1,7315,7320
5,8,7315,7320
11,12,7315,7317
3,12,7316,7326
0,8,7316,7326
11,16,7316,7320
5,20,7316,7326
3,20,7317,7320
1,18,7317,7320
