,0,1
171,0.248046875,0.1865234375
172,0.0185546875,0.0673828125
173,-0.001953125,-0.0556640625
174,0.080078125,0.166015625
175,0.1904296875,0.091796875
176,0.064453125,0.0205078125
177,0.1572265625,0.1435546875
178,0.08984375,-0.201171875
179,0.005859375,0.0419921875
180,0.095703125,0.1982421875
181,0.05859375,0.0830078125
182,0.150390625,0.1787109375
183,0.1728515625,0.07421875
184,0.1640625,-0.0517578125
185,-0.0146484375,0.0107421875
186,0.0693359375,-0.0244140625
187,0.015625,0.2451171875
188,0.1748046875,-0.03125
189,-0.005859375,-0.107421875
190,0.0126953125,-0.01171875
191,0.0625,-0.02734375
192,0.125,0.0771484375
193,0.0791015625,-0.052734375
194,0.2783203125,-0.3359375
195,0.1142578125,0.2001953125
196,0.1640625,0.0771484375
197,0.130859375,0.1650390625
198,0.1455078125,0.078125
199,0.1337890625,-0.0771484375
200,0.07421875,0.1318359375
201,0.064453125,0.0224609375
202,0.193359375,-0.052734375
203,0.0341796875,0.0126953125
204,0.0537109375,-0.044921875
205,0.1435546875,0.0205078125
206,0.076171875,0.111328125
207,0.080078125,0.1015625
208,0.1123046875,0.046875
209,0.236328125,-0.171875
210,-0.044921875,0.0419921875
211,0.166015625,0.05078125
212,0.13671875,0.068359375
213,0.001953125,0.056640625
214,0.2724609375,0.2529296875
215,0.0986328125,0.0
216,0.06640625,0.1240234375
217,0.0654296875,0.13671875
218,0.078125,0.0283203125
219,0.1171875,0.1025390625
220,-0.01171875,-0.025390625
221,0.0859375,0.025390625
222,0.2978515625,0.302734375
223,0.0595703125,0.005859375
224,0.107421875,-0.0693359375
225,0.0712890625,-0.1044921875
226,-0.0146484375,0.001953125
227,0.2236328125,0.171875
228,0.2177734375,0.0537109375
229,0.0205078125,0.1533203125
230,0.1630859375,0.068359375
231,0.1416015625,-0.123046875
232,0.076171875,0.1025390625
233,0.1123046875,0.0849609375
234,-0.068359375,-0.037109375
235,0.060546875,0.013671875
236,0.0068359375,0.0009765625
237,0.03125,-0.0517578125
238,0.185546875,0.24609375
239,0.037109375,0.0712890625
240,0.0830078125,0.1025390625
241,0.1767578125,0.1201171875
242,0.185546875,-0.1455078125
243,0.0341796875,0.0224609375
244,0.2197265625,-0.193359375
245,0.2041015625,0.142578125
246,0.1689453125,0.1865234375
247,0.083984375,0.068359375
248,0.1806640625,-0.0625
249,0.10546875,0.1064453125
250,0.1708984375,0.2294921875
251,0.14453125,0.140625
252,0.12890625,0.248046875
253,0.2373046875,0.1318359375
254,-0.029296875,0.0517578125
255,0.01953125,0.1044921875
256,0.0068359375,0.0673828125
257,0.208984375,-0.009765625
258,0.158203125,0.20703125
259,-0.0009765625,0.05859375
260,0.0673828125,0.072265625
261,0.275390625,-0.15234375
262,0.1767578125,0.16796875
263,0.169921875,-0.2578125
264,0.11328125,0.0712890625
265,0.2109375,0.1015625
266,-0.005859375,0.0693359375
267,0.091796875,-0.0322265625
268,-0.0244140625,-0.0341796875
269,0.076171875,0.0693359375
270,-0.0205078125,-0.052734375
271,0.2197265625,-0.00390625
272,0.1240234375,-0.0576171875
273,-0.0146484375,0.072265625
274,0.158203125,0.107421875
275,0.083984375,0.0341796875
276,0.130859375,0.02734375
277,-0.0205078125,0.1181640625
278,-0.1005859375,-0.056640625
279,0.173828125,-0.1767578125
280,0.19140625,0.1201171875
281,0.12109375,0.166015625
282,0.1474609375,0.1865234375
283,0.109375,0.12109375
284,0.0810546875,0.078125
285,0.087890625,-0.234375
286,0.076171875,-0.1298828125
287,0.0419921875,-0.197265625
288,0.0810546875,0.04296875
289,0.0908203125,0.0556640625
290,0.12890625,-0.0810546875
291,0.23046875,0.185546875
292,0.1298828125,0.169921875
293,0.1669921875,-0.0166015625
294,0.068359375,0.0859375
295,0.1318359375,-0.1083984375
296,0.06640625,0.0751953125
297,-0.1396484375,0.0390625
298,-0.08984375,0.0546875
299,0.107421875,0.0654296875
300,0.1552734375,0.1337890625
301,0.0615234375,-0.0615234375
302,0.2001953125,-0.041015625
303,0.0390625,0.169921875
304,0.18359375,-0.013671875
305,0.234375,0.1298828125
306,0.109375,-0.0048828125
307,0.0849609375,0.060546875
308,0.109375,0.1337890625
309,0.1845703125,-0.01953125
310,0.1943359375,-0.43359375
311,0.0771484375,0.041015625
312,0.255859375,0.1015625
313,0.017578125,-0.2822265625
314,0.1005859375,0.1201171875
315,0.0830078125,0.1201171875
316,0.044921875,0.01953125
317,0.0830078125,0.1728515625
318,0.201171875,0.115234375
319,0.1328125,0.1826171875
320,0.1396484375,0.099609375
321,0.134765625,0.0927734375
322,0.0693359375,0.162109375
323,-0.0205078125,0.142578125
324,0.2109375,0.3251953125
325,-0.099609375,0.0185546875
326,0.25,0.212890625
327,0.0859375,-0.0107421875
328,0.1484375,0.0751953125
329,0.1142578125,0.115234375
330,0.0498046875,0.154296875
331,0.041015625,-0.0419921875
332,0.1318359375,0.048828125
333,0.1650390625,-0.234375
334,0.095703125,0.099609375
335,0.283203125,0.0927734375
336,0.22265625,0.287109375
337,0.193359375,0.126953125
338,0.1455078125,0.0126953125
339,0.1123046875,-0.013671875
340,-0.0126953125,-0.05078125
341,0.154296875,0.0244140625
342,0.1611328125,0.130859375
343,0.173828125,0.09765625
344,0.1220703125,0.09375
345,0.154296875,0.0869140625
346,0.2607421875,0.013671875
347,0.15625,-0.02734375
348,0.01171875,-0.0341796875
349,0.037109375,-0.0234375
350,0.1591796875,0.1220703125
351,0.1806640625,0.2666015625
352,0.1435546875,0.1103515625
353,0.0087890625,-0.0771484375
354,0.0390625,-0.0419921875
355,0.0537109375,0.125
356,0.16015625,0.1220703125
357,0.142578125,0.15625
358,0.1181640625,-0.0146484375
359,0.0234375,0.041015625
360,0.017578125,-0.0849609375
361,0.1005859375,0.1875
362,0.08203125,-0.0625
363,0.2724609375,0.1396484375
364,0.1240234375,0.1123046875
365,0.048828125,0.0166015625
366,0.1650390625,0.1162109375
367,0.1123046875,-0.1533203125
368,0.095703125,0.1669921875
369,0.2216796875,0.1943359375
370,0.0390625,-0.0859375
371,0.3720703125,0.208984375
372,0.162109375,-0.228515625
373,0.1328125,0.1787109375
374,0.0703125,-0.068359375
375,0.095703125,0.0263671875
376,0.0830078125,-0.0068359375
377,0.12109375,0.099609375
378,0.0205078125,0.1396484375
379,0.125,0.0380859375
380,0.1474609375,0.2099609375
381,0.26953125,-0.4619140625
382,0.1044921875,0.0927734375
383,0.099609375,-0.00390625
384,0.0322265625,0.0888671875
385,0.095703125,0.0908203125
386,0.111328125,0.255859375
387,0.0439453125,0.1416015625
388,0.068359375,0.1142578125
389,0.1826171875,-0.037109375
390,0.2099609375,0.041015625
391,0.083984375,-0.2529296875
392,0.1650390625,0.169921875
393,0.216796875,0.2294921875
394,0.16015625,0.21484375
395,0.103515625,0.1552734375
396,0.1064453125,0.109375
397,0.083984375,-0.0234375
398,0.123046875,0.171875
399,0.2041015625,-0.103515625
400,0.1669921875,-0.064453125
401,0.1015625,0.2001953125
402,0.1494140625,0.1220703125
403,0.1572265625,0.0
404,0.1142578125,0.095703125
405,0.177734375,-0.3837890625
406,0.1162109375,-0.017578125
407,0.076171875,-0.255859375
408,0.1142578125,0.09765625
409,0.1513671875,0.22265625
410,0.0341796875,0.029296875
411,0.080078125,0.0205078125
412,0.1640625,0.1435546875
413,0.107421875,-0.16796875
414,-0.046875,0.009765625
415,-0.01953125,-0.1884765625
416,0.109375,0.1181640625
417,0.0986328125,0.1611328125
418,0.1201171875,0.154296875
419,0.142578125,0.16796875
420,0.015625,0.0693359375
421,0.1455078125,0.138671875
422,-0.0185546875,-0.099609375
423,0.2021484375,0.2099609375
424,0.263671875,0.15234375
425,0.0498046875,-0.05078125
426,0.125,0.064453125
427,0.0888671875,0.046875
428,0.125,0.1142578125
429,0.18359375,-0.044921875
430,-0.00390625,0.1552734375
431,0.12890625,-0.0830078125
432,0.1552734375,0.1396484375
433,0.083984375,0.001953125
434,0.1015625,0.021484375
435,0.16796875,-0.2509765625
436,0.2216796875,0.150390625
437,0.12109375,-0.064453125
438,0.1298828125,-0.0087890625
439,0.13671875,0.236328125
440,0.0947265625,0.1005859375
441,0.0234375,-0.0732421875
442,0.03125,0.119140625
443,0.2109375,0.1240234375
444,-0.03515625,-0.048828125
445,0.1201171875,0.1650390625
446,-0.0029296875,-0.068359375
447,-0.0224609375,0.001953125
448,0.0341796875,0.0087890625
449,0.1923828125,0.0703125
450,0.0791015625,0.0595703125
451,0.08984375,0.001953125
452,0.236328125,-0.1572265625
453,0.0380859375,0.0439453125
454,0.0615234375,-0.05859375
455,0.1904296875,0.1650390625
456,0.197265625,0.0927734375
457,0.23828125,0.248046875
458,0.091796875,0.12109375
459,0.2197265625,-0.0029296875
460,0.1650390625,-0.291015625
461,0.18359375,0.1591796875
462,0.1142578125,0.16015625
463,0.0810546875,0.0341796875
464,0.0244140625,0.0693359375
465,0.0927734375,0.11328125
466,0.1474609375,0.046875
467,0.1826171875,0.01953125
468,0.0517578125,0.021484375
469,0.0439453125,-0.1923828125
470,0.0712890625,-0.1669921875
471,0.177734375,0.1552734375
472,0.1611328125,-0.169921875
473,0.212890625,-0.177734375
474,0.0146484375,-0.060546875
475,0.2373046875,0.16015625
476,-0.076171875,0.009765625
477,0.296875,0.109375
478,0.1396484375,0.1103515625
479,0.138671875,0.13671875
480,0.1474609375,0.0166015625
481,0.09375,0.208984375
482,0.1806640625,-0.1123046875
483,0.1513671875,0.103515625
484,0.2060546875,0.126953125
485,0.2236328125,0.150390625
486,0.107421875,0.1064453125
487,0.1923828125,0.015625
488,0.0380859375,0.1328125
489,0.212890625,0.1416015625
490,0.0966796875,-0.125
491,0.1201171875,0.189453125
492,0.0537109375,-0.013671875
493,0.0986328125,0.1259765625
494,0.0546875,0.1474609375
495,0.1455078125,0.16796875
496,-0.103515625,0.0400390625
497,0.236328125,-0.2998046875
498,0.140625,0.177734375
499,-0.013671875,-0.13671875
500,0.193359375,0.033203125
501,0.1552734375,0.1279296875
502,0.0859375,-0.0283203125
503,0.1328125,0.091796875
504,0.2919921875,0.2109375
505,0.09375,0.23046875
506,0.1806640625,0.1015625
507,0.1591796875,0.1865234375
508,0.177734375,0.142578125
509,0.1123046875,-0.017578125
510,0.3349609375,0.2880859375
511,0.103515625,-0.0615234375
512,0.2001953125,0.091796875
513,0.052734375,0.0703125
514,0.1728515625,-0.37109375
515,0.005859375,-0.1328125
516,0.2802734375,0.26953125
517,0.212890625,0.068359375
518,0.1650390625,0.2685546875
519,0.1416015625,0.09765625
520,0.1708984375,0.0146484375
521,0.2001953125,-0.6611328125
522,0.03515625,-0.05859375
523,0.0234375,0.142578125
524,0.0849609375,0.0087890625
525,0.1259765625,0.0927734375
526,0.18359375,0.2001953125
527,0.2021484375,-0.13671875
528,0.189453125,0.1064453125
529,0.1484375,0.0576171875
530,0.130859375,0.0517578125
531,0.212890625,0.251953125
532,0.193359375,-0.078125
533,0.134765625,0.15234375
534,0.146484375,0.2255859375
535,0.275390625,0.203125
536,0.1083984375,-0.013671875
537,0.07421875,0.12109375
538,0.0947265625,0.0009765625
539,0.1240234375,0.1669921875
540,0.1611328125,0.005859375
541,0.060546875,-0.0078125
542,0.0087890625,-0.0888671875
543,0.0400390625,-0.0224609375
544,0.37109375,-0.0654296875
545,0.03515625,-0.0009765625
546,0.16015625,0.0673828125
547,0.1689453125,0.0712890625
548,0.16796875,0.1240234375
549,0.16015625,0.1640625
550,0.1435546875,0.1015625
551,0.318359375,0.037109375
552,0.0419921875,0.00390625
553,0.1865234375,0.091796875
554,0.267578125,0.20703125
555,0.2333984375,0.1728515625
556,0.056640625,0.2333984375
557,0.14453125,0.1337890625
558,0.04296875,-0.130859375
559,0.130859375,0.20703125
560,0.2529296875,0.255859375
561,0.1474609375,-0.0712890625
562,0.1826171875,0.193359375
563,0.0869140625,-0.00390625
564,0.044921875,-0.107421875
565,0.1259765625,-0.0615234375
566,-0.1591796875,-0.11328125
567,0.1435546875,0.1357421875
568,0.1943359375,0.076171875
569,0.169921875,0.1298828125
570,0.171875,0.0419921875
571,0.0673828125,0.0546875
572,0.166015625,-0.2626953125
573,0.0595703125,0.16015625
574,0.3076171875,0.138671875
575,0.0654296875,-0.181640625
576,0.1376953125,0.1396484375
577,0.0625,0.080078125
578,0.201171875,0.1416015625
579,0.0732421875,0.0244140625
580,0.3134765625,0.2255859375
581,0.0546875,-0.00390625
582,0.228515625,-0.166015625
583,0.142578125,0.1123046875
584,0.1396484375,-0.037109375
585,0.1015625,0.015625
586,0.0732421875,-0.1220703125
587,0.046875,0.1318359375
588,0.0517578125,0.138671875
589,0.158203125,0.1474609375
590,0.048828125,-0.1298828125
591,0.1552734375,0.0693359375
592,0.1142578125,0.0732421875
593,0.0986328125,0.087890625
594,0.083984375,0.037109375
595,0.0390625,0.0322265625
596,0.2568359375,-0.001953125
597,0.0673828125,0.091796875
598,0.1572265625,0.2138671875
599,0.1123046875,-0.166015625
600,0.1162109375,-0.1572265625
601,0.0869140625,-0.052734375
602,0.1298828125,0.123046875
603,0.1396484375,-0.1630859375
604,0.193359375,0.0146484375
605,0.0185546875,0.05078125
606,0.1357421875,0.1484375
607,0.171875,0.0556640625
608,0.3037109375,0.138671875
609,0.048828125,0.0625
610,0.076171875,0.0361328125
611,0.0615234375,0.1181640625
612,0.1455078125,0.09765625
613,0.041015625,0.1328125
614,0.18359375,0.0927734375
615,0.322265625,0.3115234375
616,0.0068359375,0.0478515625
617,0.171875,0.109375
618,0.119140625,0.0986328125
619,0.1923828125,0.15234375
620,0.0712890625,0.1591796875
621,0.0361328125,-0.0166015625
622,0.0400390625,-0.25
623,-0.025390625,0.037109375
624,0.0830078125,0.0234375
625,0.158203125,0.2685546875
626,0.1611328125,-0.0087890625
627,0.2119140625,0.1044921875
628,0.173828125,0.130859375
629,-0.0185546875,-0.1005859375
630,0.0712890625,0.0654296875
631,0.0322265625,-0.01171875
632,0.13671875,0.0810546875
633,0.0263671875,0.0302734375
634,0.01953125,0.0166015625
635,-0.05859375,0.0947265625
636,0.123046875,0.046875
637,-0.04296875,-0.078125
638,0.07421875,0.072265625
639,0.2685546875,-0.09375
640,0.2099609375,-0.154296875
641,-1.982421875,-0.4443359375
642,0.1474609375,0.060546875
643,0.2685546875,0.2802734375
644,0.1533203125,0.021484375
645,0.2607421875,-0.0078125
646,0.1435546875,0.1376953125
647,0.005859375,0.0458984375
648,0.013671875,0.125
649,0.1865234375,-0.0576171875
650,0.029296875,0.03125
651,0.009765625,0.080078125
652,0.228515625,0.2177734375
653,0.0361328125,0.009765625
654,0.0048828125,-0.03125
655,-0.0361328125,0.1357421875
656,0.0869140625,-0.033203125
657,0.0009765625,0.0966796875
658,0.130859375,-0.35546875
659,0.1455078125,0.220703125
660,0.04296875,0.17578125
661,0.2080078125,0.2412109375
662,0.0498046875,0.017578125
663,0.078125,-0.0302734375
664,0.0791015625,0.05078125
665,0.0654296875,0.103515625
666,0.3095703125,0.0693359375
667,0.0615234375,0.0498046875
668,0.0390625,-0.1259765625
669,0.0634765625,-0.009765625
670,-0.0234375,-0.091796875
671,0.0400390625,0.056640625
672,0.11328125,0.0419921875
673,0.171875,0.021484375
674,-0.013671875,0.041015625
675,0.0810546875,0.046875
676,0.0419921875,0.03515625
677,0.1259765625,0.1396484375
678,0.1728515625,-0.0625
679,0.1728515625,-0.0244140625
680,0.125,0.2099609375
681,0.0615234375,0.0419921875
682,0.037109375,-0.107421875
683,0.0771484375,0.1435546875
684,0.1640625,0.19140625
685,0.1884765625,0.2333984375
686,0.0400390625,-0.068359375
687,0.0556640625,-0.0673828125
688,0.1884765625,0.1328125
689,0.232421875,-0.37890625
690,0.1005859375,0.0810546875
691,0.142578125,0.22265625
692,0.0556640625,0.001953125
693,0.150390625,0.177734375
694,0.0380859375,0.083984375
695,0.0771484375,0.0673828125
696,-0.0029296875,0.0302734375
697,0.08984375,0.0283203125
698,0.013671875,-0.0185546875
699,0.099609375,0.2275390625
700,0.2158203125,-0.380859375
701,0.041015625,0.095703125
702,-0.0166015625,0.138671875
703,0.1484375,0.1083984375
704,0.265625,0.1748046875
705,0.0869140625,0.076171875
706,0.029296875,0.0869140625
707,-0.1103515625,-0.0078125
708,0.19140625,0.2080078125
709,0.23828125,0.2138671875
710,-0.0029296875,-0.10546875
711,0.1708984375,0.0703125
712,0.0009765625,-0.12109375
713,0.0244140625,0.1337890625
714,0.10546875,0.111328125
715,0.1357421875,0.2880859375
716,0.232421875,0.1826171875
717,0.3232421875,0.2529296875
718,0.1240234375,0.1650390625
719,0.1875,0.115234375
720,0.0361328125,0.0439453125
721,0.111328125,0.06640625
722,-0.0361328125,-0.0546875
723,0.115234375,0.2255859375
724,0.2177734375,0.083984375
725,-0.0341796875,-0.0029296875
726,0.1865234375,0.12890625
727,0.1025390625,0.0712890625
728,0.1083984375,0.158203125
729,-0.0595703125,-0.037109375
730,0.1943359375,0.1962890625
731,0.017578125,0.05078125
732,0.1875,0.1025390625
733,0.2314453125,0.1240234375
734,0.0458984375,-0.0966796875
735,-0.05859375,-0.0927734375
736,0.0126953125,-0.0439453125
737,0.162109375,0.06640625
738,0.025390625,-0.0244140625
739,-0.005859375,0.0205078125
740,0.0712890625,-0.0224609375
741,0.150390625,0.2109375
742,0.0009765625,-0.0654296875
743,-0.1376953125,-0.0625
744,0.0712890625,-0.025390625
745,0.1181640625,0.1650390625
746,0.1708984375,0.0224609375
747,0.1328125,0.0693359375
748,0.08203125,0.029296875
749,-0.0234375,0.060546875
750,0.1298828125,0.0625
751,0.107421875,0.0341796875
752,0.0556640625,-0.0751953125
753,0.1669921875,0.06640625
754,0.1923828125,0.123046875
755,-0.015625,-0.1083984375
756,0.1484375,0.1982421875
757,0.171875,-0.0947265625
758,-0.0166015625,0.0849609375
759,0.2333984375,0.0400390625
760,-0.0009765625,-0.03125
761,0.1552734375,0.0361328125
762,0.1396484375,0.1826171875
763,0.09765625,0.177734375
764,0.0478515625,0.1806640625
765,0.103515625,0.056640625
766,0.126953125,-0.021484375
767,0.0302734375,-0.2939453125
768,0.126953125,0.142578125
769,-0.2890625,0.61328125
770,0.1396484375,0.072265625
771,0.037109375,-0.0390625
772,0.2568359375,0.1767578125
773,0.0185546875,0.0478515625
774,0.1767578125,0.1484375
775,0.1513671875,0.025390625
776,0.015625,0.1669921875
777,0.0361328125,0.0966796875
778,-0.01171875,0.142578125
779,-0.0048828125,0.0458984375
780,0.166015625,0.1201171875
781,0.001953125,-0.025390625
782,0.205078125,-0.154296875
783,0.1328125,0.115234375
784,0.08984375,0.056640625
785,0.171875,0.203125
786,-0.0390625,-0.0517578125
787,0.2158203125,0.095703125
788,0.0703125,0.0751953125
789,-0.0234375,0.1337890625
790,-1.0869140625,0.1748046875
791,-0.0107421875,-0.0869140625
792,0.01953125,0.154296875
793,0.123046875,0.1298828125
794,0.21484375,0.0283203125
795,0.1181640625,0.150390625
796,0.0947265625,-0.060546875
797,0.08984375,0.1201171875
798,-0.0634765625,-0.2021484375
799,0.0771484375,0.0810546875
800,-0.044921875,-0.0947265625
801,0.1474609375,0.2626953125
802,0.0615234375,-0.015625
803,0.2099609375,0.1015625
804,0.2919921875,-0.01953125
805,0.1435546875,0.1162109375
806,0.0947265625,0.06640625
807,-0.09375,-0.03515625
808,0.0576171875,-0.0107421875
809,0.0302734375,-0.046875
810,-0.0126953125,-0.0634765625
811,0.0517578125,0.025390625
812,0.0693359375,-0.0302734375
813,0.1845703125,0.0390625
814,0.2119140625,0.1875
815,0.1279296875,-0.021484375
816,0.189453125,0.19140625
817,0.11328125,0.201171875
818,0.0654296875,0.06640625
819,-0.0908203125,-0.0380859375
820,0.2109375,0.1787109375
821,0.0673828125,0.05078125
822,0.17578125,0.2138671875
823,0.06640625,-0.0380859375
824,0.03125,0.1455078125
825,0.064453125,0.0654296875
826,0.1962890625,0.1650390625
827,0.05078125,0.193359375
828,-0.056640625,-0.0625
829,0.1142578125,0.2578125
830,0.310546875,-0.02734375
831,0.0791015625,-0.0068359375
832,0.154296875,0.0986328125
833,0.0712890625,-0.169921875
834,0.0595703125,0.033203125
835,0.06640625,0.125
836,0.11328125,0.0078125
837,0.0302734375,0.1025390625
838,0.099609375,0.220703125
839,0.212890625,-0.0009765625
840,0.0673828125,0.091796875
841,0.18359375,0.044921875
842,0.0625,-0.072265625
843,0.1923828125,0.265625
844,0.0302734375,-0.021484375
845,-0.08984375,0.0576171875
846,0.1982421875,0.0869140625
847,0.1201171875,-0.0380859375
848,0.2314453125,0.083984375
849,0.12109375,-0.1171875
850,0.2060546875,0.201171875
851,0.0380859375,0.015625
852,-0.1025390625,-0.099609375
853,0.1279296875,0.1220703125
854,0.2109375,0.126953125
855,0.03125,0.09375
856,0.046875,-0.3564453125
857,0.08203125,0.0322265625
858,-0.037109375,-0.1015625
859,0.1015625,0.0693359375
860,0.1103515625,0.08984375
861,0.080078125,0.06640625
862,-0.015625,0.04296875
863,0.2255859375,-0.0107421875
864,0.0810546875,-0.0380859375
865,0.0146484375,-0.0205078125
866,0.12109375,0.04296875
867,0.0400390625,0.01953125
868,0.0595703125,0.06640625
869,0.037109375,-0.0732421875
870,0.0263671875,0.021484375
871,0.0107421875,0.03125
872,0.0390625,-0.1591796875
873,0.1064453125,0.0224609375
874,0.0791015625,-0.0244140625
875,0.1005859375,0.0888671875
876,0.2763671875,-0.0478515625
877,0.12109375,0.1142578125
878,-0.046875,0.01171875
879,0.197265625,-0.068359375
880,0.0556640625,-0.0078125
881,0.0302734375,-0.1025390625
882,-0.0048828125,-0.0341796875
883,0.0458984375,0.107421875
884,0.0361328125,-0.2197265625
885,0.103515625,0.03515625
886,0.0029296875,-0.0595703125
887,0.142578125,0.1767578125
888,0.22265625,0.146484375
889,0.1044921875,0.09375
890,-0.0234375,0.107421875
891,0.0439453125,0.1494140625
892,0.1044921875,0.158203125
893,0.162109375,0.134765625
894,0.1982421875,0.2509765625
895,0.12890625,-0.1728515625
896,0.1484375,0.1318359375
897,0.03125,-0.0673828125
898,0.0390625,0.01953125
899,-0.009765625,0.0078125
900,0.177734375,-0.015625
901,0.1337890625,0.095703125
902,0.162109375,0.2265625
903,0.0224609375,0.068359375
904,0.04296875,0.0341796875
905,0.23828125,0.1767578125
906,0.12109375,0.15625
907,0.1416015625,0.068359375
908,0.1552734375,0.2626953125
909,0.2197265625,0.220703125
910,0.07421875,0.091796875
911,0.0419921875,-0.064453125
912,0.2197265625,0.1279296875
913,0.12890625,-0.0888671875
914,0.1201171875,0.1103515625
915,0.2216796875,0.0361328125
916,0.248046875,0.09765625
